HEADER	
'time'	'pressure drop'
UNITS	
'second'	'bar'
80160	0.080784
80280	0.081579
80400	0.080066
80520	0.0802
80640	0.080275
80760	0.080243
80880	0.080493
81000	0.080621
81120	0.080678
81240	0.080573
81360	0.080677
81480	0.080177
81600	0.080503
81720	0.080629
81840	0.080179
81960	0.080232
82080	0.080916
82200	0.080423
82320	0.080563
82440	0.0806
82560	0.080622
82680	0.081026
82800	0.081116
82920	0.080589
83040	0.080725
83160	0.080519
83280	0.080603
83400	0.079157
83520	0.079276
83640	0.079556
83760	0.080317
83880	0.07973
84000	0.07998
84120	0.080511
84240	0.080766
84360	0.080174
84480	0.080226
84600	0.080273
84720	0.080061
84840	0.08043
84960	0.080458
85080	0.080356
85200	0.080377
85320	0.081161
85440	0.080849
85560	0.080222
85680	0.080638
85800	0.080659
85920	0.080504
86040	0.081118
86160	0.080896
86280	0.081062
86400	0.080451
86520	0.081127
86640	0.080739
86760	0.080645
86880	0.080909
87000	0.081334
87120	0.081021
87240	0.080389
87360	0.080492
87480	0.08074
87600	0.08058
87720	0.081342
87840	0.080992
87960	0.081361
88080	0.081096
88200	0.08105
88320	0.08075
88440	0.080685
88560	0.080969
88680	0.080931
88800	0.081659
88920	0.081254
89040	0.081075
89160	0.081425
89280	0.080991
89400	0.08075
89520	0.080508
89640	0.080964
89760	0.080699
89880	0.080489
90000	0.081213
90120	0.079669
90240	0.079445
90360	0.080157
90480	0.080434
90600	0.08035
90720	0.080172
90840	0.080199
90960	0.080073
91080	0.080369
91200	0.080921
91320	0.080273
91440	0.080467
91560	0.081033
91680	0.080796
91800	0.080153
91920	0.080339
92040	0.080752
92160	0.080392
92280	0.080767
92400	0.080955
92520	0.080691
92640	0.080337
92760	0.080983
92880	0.08032
93000	0.080921
93120	0.080717
93240	0.079908
93360	0.08017
93480	0.080302
93600	0.08057
93720	0.080729
93840	0.08089
93960	0.080872
94080	0.080297
94200	0.080626
94320	0.080133
94440	0.080414
94560	0.080477
94680	0.080398
94800	0.080197
94920	0.080258
95040	0.080724
95160	0.080826
95280	0.080597
95400	0.08057
95520	0.080566
95640	0.081057
95760	0.080891
95880	0.080507
96000	0.08084
96120	0.080662
96240	0.080641
96360	0.080553
96480	0.080112
96600	0.080431
96720	0.080541
96840	0.079722
96960	0.08002
97080	0.07982
97200	0.080484
97320	0.080672
97440	0.080694
97560	0.081094
97680	0.080993
97800	0.081712
97920	0.081299
98040	0.081586
98160	0.081306
98280	0.08091
98400	0.081367
98520	0.081341
98640	0.08109
98760	0.081028
98880	0.080984
99000	0.081323
99120	0.080941
99240	0.081378
99360	0.081231
99480	0.080787
99600	0.080742
99720	0.081473
99840	0.08101
99960	0.080866
100080	0.080478
100200	0.080803
100320	0.080664
100440	0.080851
100560	0.08075
100680	0.080773
100800	0.08104
100920	0.080915
101040	0.080973
101160	0.080499
101280	0.080585
101400	0.080685
101520	0.08061
101640	0.080522
101760	0.080233
101880	0.080641
102000	0.08032
102120	0.080397
102240	0.080602
102360	0.080312
102480	0.080397
102600	0.080278
102720	0.079767
102840	0.079808
102960	0.079438
103080	0.079257
103200	0.078429
103320	0.078052
103440	0.078788
103560	0.078794
103680	0.078584
103800	0.079068
103920	0.079347
104040	0.079416
104160	0.078926
104280	0.079484
104400	0.079434
104520	0.079549
104640	0.079267
104760	0.079619
104880	0.079831
105000	0.079201
105120	0.080105
105240	0.079624
105360	0.079659
105480	0.079962
105600	0.080106
105720	0.079776
105840	0.080905
105960	0.080232
106080	0.080207
106200	0.079943
106320	0.07971
106440	0.080379
106560	0.079613
106680	0.079771
106800	0.08031
106920	0.079905
107040	0.079913
107160	0.08014
107280	0.07983
107400	0.079914
107520	0.080003
107640	0.080194
107760	0.079816
107880	0.080035
108000	0.080349
108120	0.080029
108240	0.08016
108360	0.079971
108480	0.080166
108600	0.080341
108720	0.079778
108840	0.080316
108960	0.080092
109080	0.080921
109200	0.080126
109320	0.080189
109440	0.080648
109560	0.079591
109680	0.080108
109800	0.079714
109920	0.080083
110040	0.080047
110160	0.080186
110280	0.080042
110400	0.080096
110520	0.080428
110640	0.080434
110760	0.080377
110880	0.080468
111000	0.080637
111120	0.080408
111240	0.080548
111360	0.080787
111480	0.081035
111600	0.080813
111720	0.080755
111840	0.080569
111960	0.080711
112080	0.080732
112200	0.081142
112320	0.081217
112440	0.081286
112560	0.081105
112680	0.081425
112800	0.08105
112920	0.081184
113040	0.081181
113160	0.080927
113280	0.080808
113400	0.081184
113520	0.081072
113640	0.08109
113760	0.081005
113880	0.081256
114000	0.081052
114120	0.08098
114240	0.081109
114360	0.081009
114480	0.080691
114600	0.081174
114720	0.080814
114840	0.080892
114960	0.080426
115080	0.080592
115200	0.080452
115320	0.08057
115440	0.080791
115560	0.080417
115680	0.080618
115800	0.080534
115920	0.080194
116040	0.080866
116160	0.079932
116280	0.079924
116400	0.080074
116520	0.080245
116640	0.080325
116760	0.080285
116880	0.080015
117000	0.080002
117120	0.080856
117240	0.080793
117360	0.080204
117480	0.079828
117600	0.078935
117720	0.078972
117840	0.079184
117960	0.079522
118080	0.079287
118200	0.079264
118320	0.079339
118440	0.079419
118560	0.079476
118680	0.079339
118800	0.079755
118920	0.08056
119040	0.0798
119160	0.080248
119280	0.079655
119400	0.079425
119520	0.079875
119640	0.079738
119760	0.079427
119880	0.079708
120000	0.079952
120120	0.079209
120240	0.079366
120360	0.079478
120480	0.079249
120600	0.079145
120720	0.079586
120840	0.079597
120960	0.079711
121080	0.079595
121200	0.079964
121320	0.079845
121440	0.079589
121560	0.079882
121680	0.079672
121800	0.07979
121920	0.0798
122040	0.079685
122160	0.079683
122280	0.079755
122400	0.080076
122520	0.079761
122640	0.079752
122760	0.079181
122880	0.079137
123000	0.079252
123120	0.079208
123240	0.079863
123360	0.07963
123480	0.079719
123600	0.079818
123720	0.080062
123840	0.079982
123960	0.08025
124080	0.080622
124200	0.081072
124320	0.080506
124440	0.080859
124560	0.080894
124680	0.080886
124800	0.080765
124920	0.081348
125040	0.081108
125160	0.080838
125280	0.081275
125400	0.081235
125520	0.081046
125640	0.081093
125760	0.081448
125880	0.081227
126000	0.081164
126120	0.081151
126240	0.080968
126360	0.080884
126480	0.080598
126600	0.08084
126720	0.080921
126840	0.080826
126960	0.081231
127080	0.080855
127200	0.080766
127320	0.080683
127440	0.080795
127560	0.080989
127680	0.080784
127800	0.080642
127920	0.080535
128040	0.080985
128160	0.080686
128280	0.080837
128400	0.080931
128520	0.080673
128640	0.081026
128760	0.08097
128880	0.080898
129000	0.081137
129120	0.080568
129240	0.080655
129360	0.080408
129480	0.081151
129600	0.081009
129720	0.080468
129840	0.081099
129960	0.081383
130080	0.081192
130200	0.081314
130320	0.08124
130440	0.081161
130560	0.081512
130680	0.081546
130800	0.081621
130920	0.081458
131040	0.081631
131160	0.081579
131280	0.081181
131400	0.081262
131520	0.082013
131640	0.080956
131760	0.080791
131880	0.08108
132000	0.081196
132120	0.081036
132240	0.081381
132360	0.081369
132480	0.081172
132600	0.081338
132720	0.081343
132840	0.081007
132960	0.08094
133080	0.081408
133200	0.081252
133320	0.080773
133440	0.080709
133560	0.080611
133680	0.080849
133800	0.080733
133920	0.081204
134040	0.081216
134160	0.081091
134280	0.081603
134400	0.082063
134520	0.081972
134640	0.081979
134760	0.082552
134880	0.082249
135000	0.082095
135120	0.082104
135240	0.081866
135360	0.081824
135480	0.081533
135600	0.081863
135720	0.08178
135840	0.081195
135960	0.081614
136080	0.081793
136200	0.0817
136320	0.081657
136440	0.082235
136560	0.081876
136680	0.081954
136800	0.081953
136920	0.082502
137040	0.082389
137160	0.082214
137280	0.08247
137400	0.082625
137520	0.082518
137640	0.082698
137760	0.082603
137880	0.082375
138000	0.082366
138120	0.082684
138240	0.082584
138360	0.081411
138480	0.081998
138600	0.082445
138720	0.081976
138840	0.08141
138960	0.081983
139080	0.081837
139200	0.082131
139320	0.081509
139440	0.081425
139560	0.0814
139680	0.081508
139800	0.081748
139920	0.081436
140040	0.081561
140160	0.081492
140280	0.081103
140400	0.081354
140520	0.081281
140640	0.081444
140760	0.081119
140880	0.081442
141000	0.081249
141120	0.081279
141240	0.080937
141360	0.081329
141480	0.081127
141600	0.081143
141720	0.081035
141840	0.081394
141960	0.081167
142080	0.081257
142200	0.08139
142320	0.080932
142440	0.080571
142560	0.080874
142680	0.08085
142800	0.081348
142920	0.081121
143040	0.081386
143160	0.081389
143280	0.081378
143400	0.081442
143520	0.081701
143640	0.081453
143760	0.081752
143880	0.081886
144000	0.081701
144120	0.081789
144240	0.08181
144360	0.081736
144480	0.081902
144600	0.081514
144720	0.081747
144840	0.081712
144960	0.08152
145080	0.081737
145200	0.081634
145320	0.081669
145440	0.08175
145560	0.081934
145680	0.081744
145800	0.081483
145920	0.081692
146040	0.081563
146160	0.081697
146280	0.081274
146400	0.08188
146520	0.081604
146640	0.08139
146760	0.081246
146880	0.081666
147000	0.081481
147120	0.081764
147240	0.081653
147360	0.081604
147480	0.08165
147600	0.081212
147720	0.081421
147840	0.08135
147960	0.081292
148080	0.081649
148200	0.08142
148320	0.081411
148440	0.081327
148560	0.081805
148680	0.081602
148800	0.081136
148920	0.080838
149040	0.080792
149160	0.08075
149280	0.081382
149400	0.081056
149520	0.081216
149640	0.081194
149760	0.081595
149880	0.081291
150000	0.081319
150120	0.082005
150240	0.081899
150360	0.081693
150480	0.081747
150600	0.081949
150720	0.081806
150840	0.08178
150960	0.082032
151080	0.081876
151200	0.08186
151320	0.081889
151440	0.082375
151560	0.081894
151680	0.08171
151800	0.082152
151920	0.082091
152040	0.081689
152160	0.082335
152280	0.081973
152400	0.08139
152520	0.081863
152640	0.081822
152760	0.081624
152880	0.08177
153000	0.082075
153120	0.081594
153240	0.081711
153360	0.081909
153480	0.081449
153600	0.081792
153720	0.081808
153840	0.081998
153960	0.081602
154080	0.081351
154200	0.081793
154320	0.081622
154440	0.081793
154560	0.081863
154680	0.08194
154800	0.081538
154920	0.081564
155040	0.081823
155160	0.081741
155280	0.081506
155400	0.080904
155520	0.081031
155640	0.081037
155760	0.08107
155880	0.081435
156000	0.081434
156120	0.08161
156240	0.081555
156360	0.081607
156480	0.08166
156600	0.081653
156720	0.081871
156840	0.08225
156960	0.081939
157080	0.081742
157200	0.082008
157320	0.082084
157440	0.081683
157560	0.081491
157680	0.082004
157800	0.081799
157920	0.081862
158040	0.082226
158160	0.082032
158280	0.082018
158400	0.081856
158520	0.081869
158640	0.08188
158760	0.081442
158880	0.081915
159000	0.081676
159120	0.08146
159240	0.081458
159360	0.081917
159480	0.081605
159600	0.081539
159720	0.081869
159840	0.081659
159960	0.081644
160080	0.081533
160200	0.081838
160320	0.081725
160440	0.081619
160560	0.081816
160680	0.081575
160800	0.081558
160920	0.081756
161040	0.081809
161160	0.081931
161280	0.081699
161400	0.081702
161520	0.081593
161640	0.081705
161760	0.08139
161880	0.081564
162000	0.080977
162120	0.080977
168190	0.088892
168310	0.092555
168430	0.090627
168550	0.092429
168670	0.09214
168790	0.091851
168910	0.09125
169030	0.091127
169150	0.091464
169270	0.088954
169371	0.091916
169427	0.091846
169547	0.09198
169667	0.091375
169787	0.09151
169907	0.091404
170027	0.090867
170147	0.091012
170267	0.091083
170387	0.09112
170507	0.08926
170627	0.090668
170747	0.087771
170867	0.090796
170987	0.092249
171107	0.091131
171227	0.091649
171347	0.091119
171467	0.092393
171587	0.092183
171707	0.091437
171827	0.091863
171947	0.092132
172067	0.092406
172187	0.092116
172307	0.091858
172427	0.091504
172547	0.091922
172667	0.091605
172787	0.090622
172907	0.091976
173027	0.08857
173147	0.089426
173267	0.089533
173387	0.090307
173507	0.091552
173627	0.089091
173747	0.090876
173867	0.091094
173987	0.09011
174107	0.090301
174227	0.090083
174347	0.089891
174467	0.090568
174587	0.090142
174707	0.08981
174827	0.090076
174947	0.090518
175067	0.089966
175187	0.091946
175307	0.088137
175427	0.090968
175547	0.091176
175667	0.091698
175787	0.092344
175907	0.092006
176027	0.092335
176147	0.092564
176267	0.092123
176387	0.092326
176507	0.091954
176627	0.091458
176747	0.091826
176867	0.091887
176987	0.089134
177107	0.092173
177227	0.09006
177347	0.092493
177467	0.092705
177587	0.090021
177707	0.090378
177827	0.090446
177947	0.091616
178067	0.092445
178187	0.092199
178307	0.091674
178427	0.091881
178547	0.091815
178667	0.091539
178787	0.091187
178907	0.090815
179027	0.091591
179147	0.091421
179267	0.090005
179387	0.090947
179507	0.087699
179627	0.091603
179747	0.089956
179867	0.092229
179987	0.09265
180107	0.091746
180227	0.093593
180347	0.0937
180467	0.093381
180587	0.092875
180707	0.093115
180827	0.092648
180947	0.093014
181067	0.093121
181187	0.092818
181307	0.092404
181427	0.093178
181547	0.092282
181667	0.092283
181787	0.090009
181907	0.090386
182027	0.091316
182147	0.091134
182267	0.092673
182387	0.092225
182507	0.092635
182627	0.092539
182747	0.09199
182867	0.092392
182987	0.092032
183107	0.09237
183227	0.09198
183347	0.091783
183467	0.091364
183587	0.09121
183707	0.091489
183827	0.090873
183947	0.092725
184067	0.088517
184187	0.091895
184307	0.093321
184427	0.092206
184547	0.09361
184667	0.093273
184787	0.092694
184907	0.093051
185027	0.092889
185147	0.092888
185267	0.092682
185387	0.09316
185507	0.09256
185627	0.09259
185747	0.092796
185867	0.0923
185987	0.09256
186107	0.091202
186227	0.091869
186347	0.09053
186467	0.091253
186587	0.090767
186707	0.092126
186827	0.093014
186947	0.092707
187067	0.092084
187187	0.092342
187307	0.091609
187427	0.090699
187547	0.090961
187667	0.090721
187787	0.09178
187907	0.091746
188027	0.08986
188147	0.09113
188267	0.089024
188387	0.092099
188507	0.091817
188627	0.092523
188747	0.092987
188867	0.092572
188987	0.09358
189107	0.093093
189227	0.093185
189347	0.09325
189467	0.093262
189587	0.093736
189707	0.09351
189827	0.093139
189947	0.092867
190067	0.091927
190187	0.092476
190307	0.092477
190427	0.093657
190547	0.091227
190667	0.091908
190787	0.091963
190907	0.092537
191027	0.093287
191147	0.092915
191267	0.092028
191387	0.091731
191507	0.091757
191627	0.090986
191747	0.090708
191867	0.091134
191987	0.090771
192107	0.090736
192227	0.089316
192347	0.090626
192467	0.087549
192587	0.089803
192707	0.091249
192827	0.091247
192947	0.090661
193067	0.091436
193187	0.092679
193307	0.092869
193427	0.092755
193547	0.093875
193667	0.092232
193787	0.091964
193907	0.092411
194027	0.090753
194147	0.091354
194267	0.091921
194387	0.091824
194507	0.08954
194627	0.08915
194747	0.090556
194867	0.091503
194987	0.094854
195107	0.092123
195227	0.092877
195347	0.093157
195467	0.095077
195587	0.094997
195707	0.095976
195827	0.096183
195947	0.09688
196067	0.096342
196187	0.095831
196307	0.095672
196427	0.095435
196547	0.095264
196667	0.095533
196787	0.095202
196907	0.096627
197027	0.093696
197147	0.096185
197267	0.09524
197387	0.0961
197507	0.097122
197627	0.095487
197747	0.096425
197867	0.096646
197987	0.096337
198107	0.096542
198227	0.096008
198347	0.09703
198467	0.097255
198587	0.097653
198707	0.098181
198827	0.098641
198947	0.095965
199067	0.098967
