HEADER
'time'	'pressure drop'
UNITS
'second'	'bar'
221453.00	1.4548
221573.00	1.46118
221693.00	1.464952
221813.00	1.465033
221933.00	1.479857
222053.00	1.468121
222173.00	1.472464
222293.00	1.470129
222413.00	1.468968
222533.00	1.463485
222653.00	1.476091
222773.00	1.480278
222893.00	1.479737
223013.00	1.479136
223133.00	1.475522
223253.00	1.474693
223373.00	1.485073
223493.00	1.479658
223613.00	1.47309
223733.00	1.48168
223853.00	1.48455
223973.00	1.490275
224093.00	1.459504
224213.00	1.472742
224333.00	1.465098
224453.00	1.470576
224573.00	1.458389
224693.00	1.471536
224813.00	1.486286
224933.00	1.480172
225053.00	1.470717
225173.00	1.476064
225293.00	1.48294
225413.00	1.480412
225533.00	1.485794
225653.00	1.479688
225773.00	1.48033
225893.00	1.486406
226013.00	1.484452
226133.00	1.484648
226253.00	1.483318
226373.00	1.486569
226493.00	1.491837
226613.00	1.476241
226733.00	1.474842
226853.00	1.472565
226973.00	1.486817
227093.00	1.491712
227213.00	1.470513
227333.00	1.484926
227453.00	1.486363
227573.00	1.477057
227693.00	1.4682
227813.00	1.487413
227933.00	1.490379
228053.00	1.494128
228173.00	1.480227
228293.00	1.486311
228413.00	1.492044
228533.00	1.491323
228653.00	1.489054
228773.00	1.487661
228893.00	1.488618
229013.00	1.498716
229133.00	1.489563
229253.00	1.477438
229373.00	1.473087
229493.00	1.483884
229613.00	1.483993
229733.00	1.462658
229853.00	1.48356
229973.00	1.491326
230093.00	1.489878
230213.00	1.473346
230333.00	1.49086
230453.00	1.487043
230573.00	1.494324
230693.00	1.489162
230813.00	1.482284
230933.00	1.494623
231053.00	1.49667
231173.00	1.498751
231293.00	1.471465
231413.00	1.489007
231533.00	1.483634
231653.00	1.486069
231773.00	1.490977
231893.00	1.473324
232013.00	1.489897
232133.00	1.489538
232253.00	1.478858
232373.00	1.475925
232493.00	1.494066
232613.00	1.490286
232733.00	1.496656
232853.00	1.489791
232973.00	1.488942
233093.00	1.492539
233213.00	1.494895
233333.00	1.493804
233453.00	1.490711
233573.00	1.487848
233693.00	1.49464
233813.00	1.495336
233933.00	1.48036
234053.00	1.480077
234173.00	1.492406
234293.00	1.481781
234413.00	1.480434
234533.00	1.496656
234653.00	1.501777
234773.00	1.486303
234893.00	1.479914
235013.00	1.494953
235133.00	1.492566
235253.00	1.500093
235373.00	1.494493
235493.00	1.470151
235613.00	1.493018
235733.00	1.496577
235853.00	1.488433
235973.00	1.497856
236093.00	1.493432
236213.00	1.503654
236333.00	1.496833
236453.00	1.499918
236573.00	1.493377
236693.00	1.501537
236813.00	1.499235
236933.00	1.501921
237053.00	1.487176
237173.00	1.485927
237293.00	1.493633
237413.00	1.497061
237533.00	1.464086
237653.00	1.48879
237773.00	1.488417
237893.00	1.483849
238013.00	1.468709
238133.00	1.49513
238253.00	1.49236
238373.00	1.491062
238493.00	1.488518
238613.00	1.497197
238733.00	1.49855
238853.00	1.48473
238973.00	1.490365
239093.00	1.489421
239213.00	1.495206
239333.00	1.49822
239453.00	1.494047
239573.00	1.481636
239693.00	1.495339
239813.00	1.495573
239933.00	1.496928
240053.00	1.496139
240173.00	1.494449
240293.00	1.500313
240413.00	1.49471
240533.00	1.49831
240653.00	1.502122
240773.00	1.494876
240893.00	1.500784
241013.00	1.500318
241133.00	1.491598
241253.00	1.492319
241373.00	1.498961
241493.00	1.49938
241613.00	1.493628
241733.00	1.492346
241853.00	1.496147
241973.00	1.498555
242093.00	1.500582
242213.00	1.485228
242333.00	1.49332
242453.00	1.492403
242573.00	1.497143
242693.00	1.478994
242813.00	1.478507
242933.00	1.490806
243053.00	1.490656
243173.00	1.468723
243293.00	1.490262
243413.00	1.492022
243533.00	1.488259
243653.00	1.494096
243773.00	1.48257
243893.00	1.496846
244013.00	1.488458
244133.00	1.48886
244253.00	1.485568
244373.00	1.506745
244493.00	1.505943
244613.00	1.498169
244733.00	1.497089
244853.00	1.49649
244973.00	1.501467
245093.00	1.502204
245213.00	1.501281
245333.00	1.505216
245453.00	1.503548
245573.00	1.506538
245693.00	1.502506
245813.00	1.497208
245933.00	1.508168
246053.00	1.50246
246173.00	1.498558
246293.00	1.48184
246413.00	1.495168
246533.00	1.492912
246653.00	1.49689
246773.00	1.476916
246893.00	1.488501
247013.00	1.498207
247133.00	1.485859
247253.00	1.500746
247383.00	1.376289
247503.00	1.379239
247623.00	1.385848
247743.00	1.393535
247863.00	1.376559
247983.00	1.395369
248103.00	1.394302
248223.00	1.390193
248343.00	1.390961
248463.00	1.389478
248583.00	1.397284
248703.00	1.398177
248823.00	1.401782
248943.00	1.39785
249063.00	1.400049
249183.00	1.39301
249303.00	1.40062
249423.00	1.403907
249543.00	1.39083
249663.00	1.401747
249783.00	1.403463
249903.00	1.400704
250023.00	1.409618
250143.00	1.391371
250263.00	1.387861
250383.00	1.411939
250503.00	1.389325
250623.00	1.401319
250743.00	1.403289
250863.00	1.391391
250983.00	1.404663
251103.00	1.402185
251223.00	1.392084
251343.00	1.400764
251463.00	1.402242
251583.00	1.396762
251703.00	1.398168
251823.00	1.388256
251943.00	1.397388
252063.00	1.382188
252183.00	1.380708
252303.00	1.367057
252423.00	1.38698
252543.00	1.384232
252663.00	1.402963
252783.00	1.384302
252903.00	1.397652
253023.00	1.397866
253143.00	1.398239
253263.00	1.399728
253383.00	1.382264
253503.00	1.403638
253623.00	1.400797
253743.00	1.39452
253863.00	1.394063
253983.00	1.400884
254103.00	1.407099
254223.00	1.396609
254343.00	1.402843
254463.00	1.398003
254583.00	1.40992
254703.00	1.400021
254823.00	1.404968
254943.00	1.400968
255063.00	1.40151
255183.00	1.388433
255303.00	1.400849
255423.00	1.398288
255543.00	1.392109
255663.00	1.402046
255783.00	1.388281
255903.00	1.395279
256023.00	1.400427
256143.00	1.394196
256263.00	1.416129
256383.00	1.408179
256503.00	1.399507
256623.00	1.413215
256743.00	1.397575
256863.00	1.399703
256983.00	1.40755
257103.00	1.381639
257223.00	1.390163
257343.00	1.409874
257463.00	1.395116
257583.00	1.398332
257703.00	1.38676
257823.00	1.406459
257943.00	1.401336
258063.00	1.396873
258183.00	1.406203
258303.00	1.408396
258423.00	1.40832
258543.00	1.410307
258663.00	1.415038
258783.00	1.398242
258903.00	1.393448
259023.00	1.397594
259143.00	1.404663
259263.00	1.407651
259383.00	1.405586
259503.00	1.401708
259623.00	1.40829
259743.00	1.41121
259863.00	1.406892
259983.00	1.405044
260103.00	1.399276
260223.00	1.402519
260343.00	1.400775
260463.00	1.405488
260583.00	1.403015
260703.00	1.409953
260823.00	1.39536
260943.00	1.404737
261063.00	1.409637
261183.00	1.407148
261303.00	1.412864
261423.00	1.399532
261543.00	1.399387
261663.00	1.412758
261783.00	1.385902
261903.00	1.405686
262023.00	1.391935
262143.00	1.39228
262263.00	1.399548
262383.00	1.395929
262503.00	1.406018
262623.00	1.400786
262743.00	1.386057
262863.00	1.417408
262983.00	1.402751
263103.00	1.409803
263223.00	1.413463
263343.00	1.406242
263463.00	1.40502
263583.00	1.412342
263703.00	1.395216
263823.00	1.406979
263943.00	1.396024
264063.00	1.406968
264183.00	1.403455
264303.00	1.408081
264423.00	1.413947
264543.00	1.41506
264663.00	1.393268
264783.00	1.412614
264903.00	1.406146
265023.00	1.405477
265143.00	1.416921
265263.00	1.409485
265383.00	1.391339
265503.00	1.40407
265623.00	1.404416
265743.00	1.400041
265863.00	1.414875
265983.00	1.409145
266103.00	1.395535
266223.00	1.410233
266343.00	1.407071
266463.00	1.39739
266583.00	1.407624
266703.00	1.387505
266823.00	1.392103
266943.00	1.404522
267063.00	1.402761
267183.00	1.407899
267303.00	1.398147
267423.00	1.400451
267543.00	1.407752
267663.00	1.389668
267783.00	1.403118
267903.00	1.410192
268023.00	1.402778
268143.00	1.407754
268263.00	1.417506
268383.00	1.409888
268503.00	1.403374
268623.00	1.397801
268743.00	1.409596
268863.00	1.409175
268983.00	1.405161
269103.00	1.412546
269223.00	1.416083
269343.00	1.417066
269463.00	1.424469
269583.00	1.412576
269703.00	1.396424
269823.00	1.416094
269943.00	1.405091
270063.00	1.405333
270183.00	1.410837
270303.00	1.400993
270423.00	1.39591
270543.00	1.414048
270663.00	1.403472
270783.00	1.40986
270903.00	1.414157
271023.00	1.405251
271143.00	1.408451
271263.00	1.420913
271383.00	1.415547
271503.00	1.413825
271623.00	1.397148
271743.00	1.410538
271863.00	1.407741
271983.00	1.389328
272103.00	1.407518
272223.00	1.400209
272343.00	1.393872
272463.00	1.403074
272583.00	1.408266
272703.00	1.412312
272823.00	1.402848
272943.00	1.415351
273063.00	1.412018
273183.00	1.411602
273303.00	1.412916
273423.00	1.409991
273543.00	1.404081
273663.00	1.425266
273783.00	1.416078
273903.00	1.420292
274023.00	1.411749
274143.00	1.423539
274263.00	1.406862
274383.00	1.412268
274503.00	1.420469
274623.00	1.408122
274743.00	1.410279
274863.00	1.42799
274983.00	1.410679
275103.00	1.408329
275223.00	1.409164
275343.00	1.402848
275463.00	1.419642
275583.00	1.410247
275703.00	1.419139
275823.00	1.411308
275943.00	1.408255
276063.00	1.423231
276183.00	1.409874
276303.00	1.401259
276423.00	1.424314
276543.00	1.396854
276663.00	1.401972
276783.00	1.410456
276903.00	1.392816
277023.00	1.411977
277143.00	1.403839
277263.00	1.405972
277383.00	1.407556
277503.00	1.410407
277623.00	1.421038
277743.00	1.413468
277863.00	1.417544
277983.00	1.428268
278103.00	1.41666
278223.00	1.406473
278343.00	1.412652
278463.00	1.416679
278583.00	1.412089
278703.00	1.417566
278823.00	1.421604
278943.00	1.408503
279063.00	1.421748
279183.00	1.41355
279303.00	1.416508
279423.00	1.414086
279543.00	1.414502
279663.00	1.415762
279783.00	1.416187
279903.00	1.414304
280023.00	1.41457
280143.00	1.414018
280263.00	1.412037
280383.00	1.417215
280503.00	1.422116
280623.00	1.418736
280743.00	1.418516
280863.00	1.421525
280983.00	1.407635
281103.00	1.42793
281223.00	1.398876
281343.00	1.423147
281463.00	1.413232
281583.00	1.394699
281703.00	1.412217
281823.00	1.404359
281943.00	1.409311
282063.00	1.41555
282183.00	1.403115
282303.00	1.413166
282423.00	1.417623
282543.00	1.417618
282663.00	1.433448
282783.00	1.414072
282903.00	1.411784
283023.00	1.417332
283143.00	1.420943
283263.00	1.417996
283383.00	1.419506
283503.00	1.41731
283623.00	1.427174
283743.00	1.419607
283863.00	1.413898
283983.00	1.417623
284103.00	1.405354
284223.00	1.426828
284343.00	1.425585
284463.00	1.424853
284583.00	1.428725
284703.00	1.416682
284823.00	1.422785
284943.00	1.410903
285063.00	1.422935
285183.00	1.416031
285303.00	1.421253
285423.00	1.422649
285543.00	1.413868
285663.00	1.422679
285783.00	1.435105
285903.00	1.417014
286023.00	1.421174
286143.00	1.403276
286263.00	1.412034
286383.00	1.425585
286503.00	1.400655
286623.00	1.417218
286743.00	1.412064
286863.00	1.416021
286983.00	1.419708
287103.00	1.400468
287223.00	1.414453
287343.00	1.418268
287463.00	1.4154
287583.00	1.421539
287703.00	1.431263
287823.00	1.416842
287943.00	1.426015
288063.00	1.42716
288183.00	1.423797
288303.00	1.41989
288423.00	1.424009
288543.00	1.431285
288663.00	1.422924
288783.00	1.414312
288903.00	1.419762
289023.00	1.419212
289143.00	1.421389
289263.00	1.428458
289383.00	1.416309
289503.00	1.410111
289623.00	1.424692
289743.00	1.42648
289863.00	1.413245
289983.00	1.419226
290103.00	1.420467
290223.00	1.424317
290343.00	1.425354
290463.00	1.417786
290583.00	1.415713
290703.00	1.423876
290823.00	1.42636
290943.00	1.421193
291063.00	1.415827
291183.00	1.411523
291303.00	1.420766
291423.00	1.402468
291543.00	1.415302
291663.00	1.414758
291783.00	1.403929
291903.00	1.41124
292023.00	1.426643
292143.00	1.420099
292263.00	1.426562
292383.00	1.432058
292503.00	1.431095
292623.00	1.416725
292743.00	1.425446
292863.00	1.424877
292983.00	1.422499
293103.00	1.441845
293223.00	1.427141
293343.00	1.424902
293463.00	1.418184
293583.00	1.425498
293703.00	1.421424
293823.00	1.429699
293943.00	1.424113
294063.00	1.426026
294183.00	1.42165
294303.00	1.419218
294423.00	1.422369
294543.00	1.432654
294663.00	1.429353
294783.00	1.426562
294903.00	1.424671
295023.00	1.416295
295143.00	1.429495
295263.00	1.432692
295383.00	1.426736
295503.00	1.428972
295623.00	1.425266
295743.00	1.416222
295863.00	1.43233
295983.00	1.398269
296103.00	1.426673
296223.00	1.425699
296343.00	1.414067
296463.00	1.420937
296583.00	1.412445
296703.00	1.422872
296823.00	1.422388
296943.00	1.41503
297063.00	1.427258
297183.00	1.426739
297303.00	1.428352
297423.00	1.432997
297543.00	1.428817
297663.00	1.43581
297783.00	1.440506
297903.00	1.426548
298023.00	1.423498
298143.00	1.433125
298263.00	1.431903
298383.00	1.435503
298503.00	1.425438
298623.00	1.431187
298743.00	1.428483
298863.00	1.413256
298983.00	1.444748
299103.00	1.425917
299223.00	1.418421
299343.00	1.437688
299463.00	1.43171
299583.00	1.419109
299703.00	1.42848
299823.00	1.424447
299943.00	1.428243
300063.00	1.433807
300183.00	1.43147
300303.00	1.425666
300423.00	1.43566
300543.00	1.429081
300663.00	1.434899
300783.00	1.410791
300903.00	1.429528
301023.00	1.434384
301143.00	1.415721
301263.00	1.417618
301393.00	1.285176
301513.00	1.300832
301633.00	1.320216
301753.00	1.312652
301873.00	1.325372
301993.00	1.312973
302113.00	1.329266
302233.00	1.323285
302353.00	1.330839
302473.00	1.324265
302593.00	1.329356
302713.00	1.325734
302833.00	1.332406
302953.00	1.328194
303073.00	1.324961
303193.00	1.330014
303313.00	1.3206
303433.00	1.335622
303553.00	1.325222
303673.00	1.326899
303793.00	1.335617
303913.00	1.332058
304033.00	1.328684
304153.00	1.336177
304273.00	1.3304
304393.00	1.324129
304513.00	1.336283
304633.00	1.331679
304753.00	1.320548
304873.00	1.341263
304993.00	1.329312
305113.00	1.33591
305233.00	1.343371
305353.00	1.333587
305473.00	1.343156
305593.00	1.341556
305713.00	1.338767
305833.00	1.347888
305953.00	1.343208
306073.00	1.342049
306193.00	1.341997
306313.00	1.339097
306433.00	1.339676
306553.00	1.33677
306673.00	1.341407
306793.00	1.326507
306913.00	1.336708
307033.00	1.336275
307153.00	1.349695
307273.00	1.3348
307393.00	1.332414
307513.00	1.33375
307633.00	1.351553
307753.00	1.332112
307873.00	1.350097
307993.00	1.344721
308113.00	1.355226
308233.00	1.341347
308353.00	1.346636
308473.00	1.338797
308593.00	1.34822
308713.00	1.334863
308833.00	1.343975
308953.00	1.340941
309073.00	1.347793
309193.00	1.344076
309313.00	1.340416
309433.00	1.331919
309553.00	1.35822
309673.00	1.346797
309793.00	1.351063
309913.00	1.339605
310033.00	1.35114
310153.00	1.328564
310273.00	1.347864
310393.00	1.338531
310513.00	1.355994
310633.00	1.337799
310753.00	1.33914
310873.00	1.351812
310993.00	1.352364
311113.00	1.34702
311233.00	1.358979
311353.00	1.34363
311473.00	1.334985
311593.00	1.34163
311713.00	1.346345
311833.00	1.339184
311953.00	1.346606
312073.00	1.344035
312193.00	1.359985
312313.00	1.353958
312433.00	1.34764
312553.00	1.347733
312673.00	1.347216
312793.00	1.34065
312913.00	1.350119
313033.00	1.345338
313153.00	1.355379
313273.00	1.352231
313393.00	1.353422
313513.00	1.338025
313633.00	1.350881
313753.00	1.348032
313873.00	1.354059
313993.00	1.342985
314113.00	1.352149
314233.00	1.349602
314353.00	1.351678
314473.00	1.342876
314593.00	1.35733
314713.00	1.341975
314833.00	1.349972
314953.00	1.350214
315073.00	1.340765
315193.00	1.347659
315313.00	1.350636
315433.00	1.353156
315553.00	1.32839
315673.00	1.346089
315793.00	1.34363
315913.00	1.345608
316033.00	1.356094
316153.00	1.333111
316273.00	1.350557
316393.00	1.35315
316513.00	1.343782
316633.00	1.343935
316753.00	1.350663
316873.00	1.35105
316993.00	1.350432
317113.00	1.3436
317233.00	1.346702
317353.00	1.350555
317473.00	1.341984
317593.00	1.353594
317713.00	1.348612
317833.00	1.343273
317953.00	1.350595
318073.00	1.350941
318193.00	1.335622
318313.00	1.359637
318433.00	1.355311
318553.00	1.343469
318673.00	1.350737
318793.00	1.347096
318913.00	1.345145
319033.00	1.35592
319153.00	1.356541
319273.00	1.345494
319393.00	1.347216
319513.00	1.342286
319633.00	1.349442
319753.00	1.346762
319873.00	1.350323
319993.00	1.355561
320113.00	1.344264
320233.00	1.351431
320353.00	1.348658
320473.00	1.343959
320593.00	1.343671
320713.00	1.354933
320833.00	1.341722
320953.00	1.359591
321073.00	1.34659
321193.00	1.355444
321313.00	1.348936
321433.00	1.359626
321553.00	1.354924
321673.00	1.351142
321793.00	1.35361
321913.00	1.350889
322033.00	1.353882
322153.00	1.358171
322273.00	1.342239
322393.00	1.352802
322513.00	1.357324
322633.00	1.347659
322753.00	1.353409
322873.00	1.360973
322993.00	1.353365
323113.00	1.35336
323233.00	1.339271
323353.00	1.35737
323473.00	1.350152
323593.00	1.353403
323713.00	1.357444
323833.00	1.357088
323953.00	1.353488
324073.00	1.358541
324193.00	1.347504
324313.00	1.351088
324433.00	1.344865
324553.00	1.346966
324673.00	1.354533
324793.00	1.356154
324913.00	1.343208
325033.00	1.358475
325153.00	1.349088
325273.00	1.363438
325393.00	1.363928
325513.00	1.359994
325633.00	1.349194
325753.00	1.353131
325873.00	1.340373
325993.00	1.355395
326113.00	1.354516
326233.00	1.358165
326353.00	1.346457
326473.00	1.362358
326593.00	1.357226
326713.00	1.356835
326833.00	1.349532
326953.00	1.35429
327073.00	1.346005
327193.00	1.343671
327313.00	1.34628
327433.00	1.359117
327553.00	1.351539
327673.00	1.365188
327793.00	1.364059
327913.00	1.360394
328033.00	1.358124
328153.00	1.350078
328273.00	1.350323
328393.00	1.351632
328513.00	1.355556
328633.00	1.347181
328753.00	1.353986
328873.00	1.35161
328993.00	1.341714
329113.00	1.341627
329233.00	1.357463
329353.00	1.34514
329473.00	1.352383
329593.00	1.350726
329713.00	1.352329
329833.00	1.349847
329953.00	1.350212
330073.00	1.357686
330193.00	1.361778
330313.00	1.347913
330433.00	1.350691
330553.00	1.350661
330673.00	1.361044
330793.00	1.357966
330913.00	1.358113
331033.00	1.350253
331153.00	1.358214
331273.00	1.358462
331393.00	1.349831
331513.00	1.353469
331633.00	1.351104
331753.00	1.364459
331873.00	1.35884
331993.00	1.356293
332113.00	1.364967
332233.00	1.354394
332353.00	1.357787
332473.00	1.36531
332593.00	1.362497
332713.00	1.355251
332833.00	1.358462
332953.00	1.353798
333073.00	1.35961
333193.00	1.353972
333313.00	1.356122
333433.00	1.344462
333553.00	1.366557
333673.00	1.348761
333793.00	1.362276
333913.00	1.355526
334033.00	1.365653
334153.00	1.358274
334273.00	1.366687
334393.00	1.361974
334513.00	1.362062
334633.00	1.350337
334753.00	1.368937
334873.00	1.363602
334993.00	1.373002
335113.00	1.359082
335233.00	1.353983
335353.00	1.353646
335473.00	1.371266
335593.00	1.365416
335713.00	1.357384
335833.00	1.358639
335953.00	1.370382
336073.00	1.358666
336193.00	1.36604
336313.00	1.368733
336433.00	1.360704
336553.00	1.353363
336673.00	1.369481
336793.00	1.350816
336913.00	1.373381
337033.00	1.36023
337153.00	1.360734
337273.00	1.361887
337393.00	1.377914
337513.00	1.364619
337633.00	1.369911
337753.00	1.353548
337873.00	1.367648
337993.00	1.363185
338113.00	1.36989
338233.00	1.363389
338353.00	1.362233
338473.00	1.368118
338593.00	1.373832
338713.00	1.362706
338833.00	1.382194
338953.00	1.374866
339073.00	1.360423
339193.00	1.367291
339313.00	1.367122
339433.00	1.351423
339553.00	1.369813
339673.00	1.361297
339793.00	1.343847
339913.00	1.356813
340033.00	1.367337
340153.00	1.362162
340273.00	1.373288
340393.00	1.36226
340513.00	1.362437
340633.00	1.361686
340753.00	1.362478
340873.00	1.373432
340993.00	1.357727
341113.00	1.36558
341233.00	1.362913
341353.00	1.365201
341473.00	1.365038
341593.00	1.373492
341713.00	1.356024
341833.00	1.357969
341953.00	1.363531
342073.00	1.363368
342193.00	1.349869
342313.00	1.373887
342433.00	1.349028
342553.00	1.369101
342673.00	1.367833
342793.00	1.364317
342913.00	1.378398
343033.00	1.366943
343153.00	1.355202
343273.00	1.362973
343393.00	1.356957
343513.00	1.358236
343633.00	1.361583
343753.00	1.366461
343873.00	1.350402
343993.00	1.359724
344113.00	1.361934
344233.00	1.360388
344353.00	1.370028
344473.00	1.364984
344593.00	1.367914
344713.00	1.364581
344833.00	1.361724
344953.00	1.378316
345073.00	1.368361
345193.00	1.365757
345313.00	1.375247
345433.00	1.362704
345553.00	1.369495
345673.00	1.374091
345793.00	1.367438
345913.00	1.366758
346033.00	1.359539
346153.00	1.36211
346273.00	1.368088
346393.00	1.368888
346513.00	1.358247
346633.00	1.382852
346753.00	1.363588
346873.00	1.375661
346993.00	1.359594
347113.00	1.373375
347233.00	1.362478
347353.00	1.373296
347473.00	1.367248
347593.00	1.380145
347713.00	1.368173
347833.00	1.376121
347953.00	1.362557
348073.00	1.372363
348193.00	1.373895
348313.00	1.376708
348433.00	1.361349
348553.00	1.364121
348673.00	1.365264
348793.00	1.368624
348913.00	1.365313
349033.00	1.379965
349153.00	1.37503
349273.00	1.36725
349393.00	1.372559
349513.00	1.369245
349633.00	1.366997
349753.00	1.384996
349873.00	1.356492
349993.00	1.381225
350113.00	1.355926
350233.00	1.369125
350353.00	1.371881
350473.00	1.367658
350593.00	1.364124
350713.00	1.385565
350833.00	1.372749
350953.00	1.374646
351073.00	1.368831
351193.00	1.369707
351313.00	1.366355
351433.00	1.37045
351553.00	1.36571
351673.00	1.378564
351793.00	1.376771
351913.00	1.374891
352033.00	1.375925
352153.00	1.376662
352273.00	1.376627
352393.00	1.370235
352513.00	1.368755
352633.00	1.361365
352753.00	1.365697
352873.00	1.376107
352993.00	1.369876
353113.00	1.381135
353233.00	1.353969
353353.00	1.369819
353473.00	1.368214
353593.00	1.376499
353713.00	1.374926
353833.00	1.367558
353953.00	1.36728
354073.00	1.379277
354193.00	1.367109
354313.00	1.372303
354433.00	1.373917
354553.00	1.367498
354673.00	1.373196
354793.00	1.368298
354913.00	1.371764
355033.00	1.37445
355153.00	1.372325
355273.00	1.352973
355403.00	1.318186
355523.00	1.331957
355643.00	1.3332
355763.00	1.330975
355883.00	1.359126
356003.00	1.360293
356123.00	1.34914
356243.00	1.359743
356363.00	1.352655
356483.00	1.362203
356603.00	1.366627
356723.00	1.361683
356843.00	1.364429
356963.00	1.383486
357083.00	1.372181
357203.00	1.368127
357323.00	1.373949
357443.00	1.386
357563.00	1.40527
357683.00	1.412521
357803.00	1.419425
357923.00	1.421536
358043.00	1.41069
358163.00	1.408873
358283.00	1.415381
358403.00	1.42944
358523.00	1.442028
358643.00	1.430458
358763.00	1.432213
358883.00	1.439162
359003.00	1.440243
359123.00	1.434194
359243.00	1.434515
359363.00	1.440645
359483.00	1.440479
359603.00	1.437843
359723.00	1.442914
359843.00	1.433119
359963.00	1.428308
360083.00	1.440509
360203.00	1.443173
360323.00	1.451638
360443.00	1.445418
360563.00	1.44431
360683.00	1.446795
360803.00	1.44757
360923.00	1.436028
361043.00	1.442188
361163.00	1.442131
361283.00	1.448721
361403.00	1.430616
361523.00	1.426537
361643.00	1.43233
361763.00	1.430635
361883.00	1.433111
362003.00	1.440907
362123.00	1.440985
362243.00	1.432907
362363.00	1.430477
362483.00	1.438721
362603.00	1.439818
362723.00	1.433606
362843.00	1.434055
362963.00	1.446476
363083.00	1.439219
363203.00	1.432559
363323.00	1.427035
363443.00	1.427797
363563.00	1.431623
363683.00	1.440471
363803.00	1.437745
363923.00	1.436994
364043.00	1.451197
364163.00	1.44117
364283.00	1.434156
364403.00	1.429046
364523.00	1.444721
364643.00	1.422192
364763.00	1.434839
364883.00	1.437669
365003.00	1.434251
365123.00	1.424515
365243.00	1.434474
365363.00	1.436675
365483.00	1.438411
365603.00	1.432259
365723.00	1.441372
365843.00	1.434602
365963.00	1.436352
366083.00	1.4242
366203.00	1.423054
366323.00	1.441271
366443.00	1.446335
366563.00	1.421033
366683.00	1.433252
366803.00	1.437307
366923.00	1.435919
367043.00	1.450634
367163.00	1.433492
367283.00	1.439105
367403.00	1.432594
367523.00	1.42331
367643.00	1.438384
367763.00	1.44289
367883.00	1.436224
368003.00	1.438417
368123.00	1.427862
368243.00	1.443279
368363.00	1.440691
368483.00	1.428191
368603.00	1.428918
368723.00	1.431114
368843.00	1.443788
368963.00	1.430491
369083.00	1.439268
369203.00	1.442966
369323.00	1.446324
369443.00	1.429054
369563.00	1.430287
369683.00	1.440585
369803.00	1.422559
369923.00	1.435766
370043.00	1.445336
370163.00	1.445214
370283.00	1.431756
370403.00	1.436953
370523.00	1.432447
370643.00	1.443051
370763.00	1.431538
370883.00	1.435396
371003.00	1.443459
371123.00	1.435617
371243.00	1.437481
371363.00	1.431476
371483.00	1.436134
371603.00	1.437625
371723.00	1.451959
371843.00	1.440218
371963.00	1.452204
372083.00	1.445374
372203.00	1.441663
372323.00	1.438417
372443.00	1.436414
372563.00	1.438599
372683.00	1.444874
372803.00	1.44018
372923.00	1.444914
373043.00	1.447461
373163.00	1.435342
373283.00	1.436722
373403.00	1.44382
373523.00	1.447431
373643.00	1.435168
373763.00	1.436567
373883.00	1.442408
374003.00	1.43547
374123.00	1.441788
374243.00	1.43929
374363.00	1.45366
374483.00	1.443116
374603.00	1.441198
374723.00	1.442917
374843.00	1.447241
374963.00	1.421653
375083.00	1.440569
375203.00	1.435682
375323.00	1.442202
375443.00	1.430697
375563.00	1.439211
375683.00	1.436583
375803.00	1.445067
375923.00	1.429332
376043.00	1.434575
376163.00	1.44898
376283.00	1.439402
376403.00	1.441636
376523.00	1.431987
376643.00	1.44277
376763.00	1.442204
376883.00	1.445929
377003.00	1.439764
377123.00	1.452865
377243.00	1.450503
377363.00	1.435353
377483.00	1.445309
377603.00	1.437026
377723.00	1.448381
377843.00	1.438893
377963.00	1.441927
378083.00	1.453766
378203.00	1.445652
378323.00	1.438705
378443.00	1.433076
378563.00	1.44163
378683.00	1.443589
378803.00	1.437938
378923.00	1.435124
379043.00	1.452783
379163.00	1.438667
379283.00	1.442653
379403.00	1.456027
379523.00	1.448917
379643.00	1.441037
379763.00	1.450645
379883.00	1.441764
380003.00	1.441361
380123.00	1.437492
380243.00	1.446585
380363.00	1.438852
380483.00	1.444792
380603.00	1.441745
380723.00	1.446879
380843.00	1.447007
380963.00	1.449676
381083.00	1.449026
381203.00	1.438847
381323.00	1.452628
381443.00	1.449673
381563.00	1.434812
381683.00	1.447314
381803.00	1.457142
381923.00	1.445369
382043.00	1.442721
382163.00	1.453812
382283.00	1.45681
382403.00	1.453453
382523.00	1.445714
382643.00	1.44126
382763.00	1.457167
382883.00	1.45102
383003.00	1.453551
383123.00	1.448201
383243.00	1.446757
383363.00	1.446928
383483.00	1.441263
383603.00	1.440104
383723.00	1.446672
383843.00	1.45071
383963.00	1.445494
384083.00	1.451502
384203.00	1.456857
384323.00	1.443295
384443.00	1.448661
384563.00	1.448664
384683.00	1.451652
384803.00	1.448016
384923.00	1.453929
385043.00	1.454057
385163.00	1.445565
385283.00	1.431468
385403.00	1.437856
385523.00	1.454479
385643.00	1.453872
385763.00	1.438792
385883.00	1.452666
386003.00	1.459373
386123.00	1.448607
386243.00	1.459178
386363.00	1.435647
386483.00	1.455621
386603.00	1.449619
386723.00	1.444191
386843.00	1.452949
386963.00	1.460367
387083.00	1.447654
387203.00	1.461401
387323.00	1.450579
387443.00	1.459137
387563.00	1.456566
387683.00	1.445451
387803.00	1.451695
387923.00	1.454887
388043.00	1.454955
388163.00	1.454827
388283.00	1.456487
388403.00	1.459333
388523.00	1.453812
388643.00	1.448691
388763.00	1.448941
388883.00	1.447888
389003.00	1.436689
