HEADER	
'time'	'pressure drop'
UNITS	
'min'	'bar'
1862	0.742406
1864	0.748966
1866	0.743562
1868	0.740977
1870	0.729383
1872	0.746759
1874	0.738333
1876	0.734082
1878	0.747889
1880	0.742779
1882	0.732363
1884	0.747622
1886	0.755249
1888	0.745263
1890	0.762601
1892	0.737516
1894	0.740675
1896	0.747755
1898	0.739418
1900	0.744814
1902	0.750348
1904	0.735734
1906	0.740773
1908	0.735511
1910	0.739141
1912	0.756617
1914	0.749195
1916	0.753649
1918	0.743581
1920	0.751116
1922	0.747143
1924	0.760364
1926	0.74757
1928	0.726067
1930	0.743796
1932	0.756411
1934	0.747804
1936	0.748906
1938	0.743347
1940	0.746776
1942	0.742351
1944	0.748468
1946	0.7464
1948	0.750514
1950	0.74966
1952	0.749061
1954	0.74966
1956	0.751554
1958	0.750422
1960	0.748305
1962	0.74624
1964	0.741214
1966	0.750011
1968	0.75425
1970	0.757113
1972	0.750566
1974	0.745701
1976	0.745168
1978	0.759273
1980	0.752664
1982	0.755518
1984	0.750487
1986	0.73418
1988	0.747388
1990	0.746504
1992	0.756356
1994	0.745448
1996	0.742939
1998	0.746759
2000	0.748963
2002	0.752879
2004	0.755597
2006	0.755235
2008	0.745339
2010	0.758149
2012	0.761861
2014	0.752838
2016	0.757189
2018	0.755047
2020	0.739149
2022	0.74889
2024	0.759809
2026	0.754019
2028	0.761044
2030	0.789973
2032	0.76903
2034	0.737111
2036	0.743715
2038	0.735046
2040	0.740167
2042	0.728428
2044	0.743181
2046	0.745796
2048	0.769566
2050	0.756043
2052	0.74674
2054	0.726747
2056	0.745317
2058	0.753437
2060	0.752438
2062	0.74507
2064	0.757736
2066	0.745268
2068	0.750008
2070	0.747285
2072	0.756481
2074	0.753798
2076	0.748444
2078	0.747782
2080	0.761523
2082	0.753758
2084	0.750427
2086	0.755956
2088	0.751442
2090	0.739802
2092	0.748019
2094	0.764225
2096	0.752501
2098	0.749603
2100	0.732153
2102	0.745502
2104	0.756557
2106	0.743189
2108	0.75957
2110	0.751192
2112	0.735739
2114	0.740112
2116	0.751145
2118	0.751162
2120	0.748642
2122	0.754601
2124	0.754008
2126	0.748735
2128	0.738866
2130	0.720298
2132	0.719934
2134	0.716323
2136	0.714595
2138	0.714843
2140	0.728393
2142	0.736575
2144	0.725296
2146.5	0.890015
2148.5	1.017624
2150.5	1.014947
2152.5	1.021823
2154.5	1.018808
2156.5	1.022272
2158.5	1.015769
2160.5	1.020201
2162.5	1.020963
2164.5	1.018808
2166.5	1.035662
2168.5	1.034973
2170.5	1.031855
2172.5	1.023975
2174.5	1.021858
2176.5	1.026721
2178.5	1.021551
2180.5	1.014536
2182.5	1.026783
2184.5	1.024713
2186.5	1.025793
2188.5	1.026092
2190.5	1.027711
2192.5	1.031833
2194.5	1.012683
2196.5	1.014648
2198.5	1.02693
2200.5	1.019614
2202.5	1.024076
2204.5	1.019701
2206.5	1.025374
2208.5	1.010047
2210.5	1.023602
2212.5	1.015638
2214.5	1.018762
2216.5	1.018193
2218.5	1.019575
2220.5	1.028914
2222.5	1.024193
2224.5	1.017551
2226.5	1.020506
2228.5	1.018835
2230.5	1.018797
2232.5	1.023586
2234.5	1.022479
