HEADER	
'time'	'average water saturation'
UNITS	Sw_avrg
'min'	'fraction'
1454.12	0.914413781
1459.48	0.914136503
1464.83	0.914136503
1470.18	0.914158686
1475.52	0.913570857
1480.9	0.914169777
1486.28	0.914114321
1491.6	0.913515402
1496.97	0.914014501
1502.3	0.913548675
1507.65	0.913715042
1513.03	0.913659586
1518.38	0.913515402
1523.73	0.913504311
1529.1	0.913992319
1534.45	0.913626313
1539.77	0.913515402
1545.17	0.914014501
1550.52	0.913959046
1555.87	0.913482129
1561.22	0.91349322
1566.58	0.913548675
1571.9	0.913049576
1577.3	0.913881408
1582.65	0.913482129
1588	0.913204851
1593.35	0.913504311
1598.72	0.913615222
1604.03	0.913471038
1609.45	0.913526493
1614.77	0.913415582
1620.13	0.913282489
1625.47	0.913326853
1630.83	0.913204851
1636.17	0.913138305
1641.57	0.912894301
1646.9	0.912949756
1652.25	0.912960847
1657.62	0.913038485
1662.97	0.913116122
1668.3	0.913504311
1673.68	0.913326853
1679.03	0.913249216
1684.38	0.91329358
1689.75	0.913204851
1695.1	0.913415582
1700.43	0.913404491
1705.82	0.913127214
1711.17	0.913315762
1716.52	0.913337944
1721.88	0.913016303
1727.23	0.913326853
1732.57	0.913260307
1737.95	0.913171578
1743.32	0.912872118
1748.65	0.913271398
1754	0.912872118
1759.37	0.913337944
1764.68	0.913459946
1770.08	0.912960847
1775.42	0.913215942
1780.78	0.913138305
1786.13	0.913282489
1791.5	0.912716843
1796.82	0.911829555
1802.2	0.913249216
1807.55	0.913105031
1812.92	0.912605932
1818.27	0.912672479
1823.62	0.913215942
1828.95	0.9133934
1834.35	0.912495021
1839.7	0.912095742
1845.05	0.912450657
1850.42	0.912495021
1855.77	0.912672479
1861.1	0.913049576
1866.48	0.913005212
1871.83	0.91218447
1877.18	0.91228429
1882.53	0.912173379
1887.88	0.911818464
1893.22	0.912439566
1898.62	0.912273199
1903.97	0.912605932
1909.32	0.912273199
1914.67	0.912339746
1920.03	0.91197374
1925.35	0.912750116
1930.75	0.911751918
1936.08	0.911907193
1941.45	0.912095742
1946.82	0.912350837
1952.17	0.9117741
1957.48	0.911230636
1962.87	0.911785191
1968.23	0.91197374
1973.58	0.912117924
1978.95	0.912129015
1984.28	0.912195562
1989.62	0.912062468
1995.02	0.911263909
2000.37	0.911829555
2005.72	0.911175181
2011.07	0.91116409
2016.43	0.911197363
2021.75	0.911663189
2027.13	0.911907193
2032.5	0.911297183
2037.83	0.912162288
2043.18	0.912173379
2048.57	0.911197363
2053.88	0.910809175
2059.27	0.91116409
2064.63	0.910886812
2069.97	0.911197363
2075.33	0.911175181
2080.68	0.911297183
2086.02	0.911385912
2091.4	0.910986632
2096.75	0.911141907
2102.12	0.91147464
2107.47	0.910942268
2112.82	0.911230636
2118.13	0.910387713
2123.52	0.910276802
2128.87	0.91005498
2134.22	0.910897903
2139.58	0.91056517
2144.93	0.91086463
2150.27	0.911075361
2155.65	0.909212057
2161	0.911197363
2166.37	0.90904569
2171.72	0.909078964
2177.07	0.910598444
2182.4	0.909001326
2187.78	0.90995516
2193.15	0.911397003
2198.48	0.910409895
2203.83	0.90944497
2209.22	0.909822067
2210.27	0.910077162
2210.35	0.908047492
2210.38	0.907126931
2210.42	0.907759123
2210.45	0.90630619
2210.5	0.902069391
2210.53	0.900361362
2210.57	0.899740261
2210.6	0.899263344
2210.65	0.898342783
2210.68	0.898952793
2210.72	0.898742062
2210.75	0.896557116
2210.78	0.897167126
2210.82	0.895514553
2210.85	0.893817615
2210.88	0.894139257
2210.93	0.89315215
2210.98	0.893129967
2211.02	0.892153951
2211.05	0.892109587
2211.08	0.891222299
2211.12	0.890956113
2211.15	0.890479195
2211.2	0.889114991
2211.23	0.888959715
2211.27	0.888382978
2211.3	0.88627567
2211.33	0.886730405
2211.38	0.886686041
2211.42	0.886541856
2211.45	0.884689643
2211.48	0.884523277
2211.53	0.884401275
2211.58	0.88313689
2211.62	0.883669262
2211.65	0.883225619
2211.68	0.883935449
2211.72	0.883192345
2211.77	0.8821276
2211.8	0.881462134
2211.85	0.881573045
2211.9	0.881484317
2211.93	0.881883596
2212	0.881373406
2212.07	0.87908864
2212.12	0.880463936
2212.18	0.880120112
2212.27	0.877691162
2212.35	0.878090441
2212.43	0.877835346
2212.52	0.877657888
2212.62	0.877680071
2212.73	0.877247518
2212.85	0.877114425
2212.97	0.875517307
2213.1	0.875561671
2213.25	0.875594945
2213.4	0.874774203
2213.58	0.874752021
2213.77	0.874086555
2213.95	0.872267616
2214.17	0.872600349
2214.4	0.872034703
2214.65	0.870659407
2214.92	0.870958866
2215.2	0.869905212
2215.52	0.870359947
2215.85	0.869860848
2216.22	0.868929196
2216.62	0.86947266
2217.03	0.86846337
2217.5	0.867576082
2218.02	0.867664811
2218.55	0.867210076
2219.13	0.867365351
2219.77	0.865723869
2220.43	0.865624049
2221.15	0.865568594
2221.95	0.865468774
2222.78	0.865413318
2223.68	0.86492531
2224.67	0.862773638
2225.73	0.863616561
2226.88	0.862363267
2228.13	0.862573998
2229.47	0.862263447
2230.93	0.862097081
2232.5	0.861442706
2234.17	0.86117652
2236	0.860965789
2237.97	0.86087706
2240.08	0.860899242
2242.37	0.859435218
2244.87	0.85844811
2247.55	0.858692114
2250.45	0.858292835
2253.58	0.857871373
2256.95	0.85743882
2260.6	0.856418439
2264.53	0.85662917
2268.78	0.856507168
2273.35	0.856207709
2278.33	0.85520951
2283.7	0.855154055
2289.05	0.854322222
2294.4	0.854333313
2299.77	0.853945125
2305.08	0.853678939
2310.45	0.853279659
2315.82	0.852813833
2321.18	0.852370189
2326.53	0.85207073
2331.88	0.852181641
2337.2	0.85217055
2342.6	0.851782361
2347.95	0.851959819
2353.3	0.850473612
2358.65	0.851316535
2364.02	0.850007786
2369.33	0.850262881
2374.73	0.849697235
2380.08	0.849785964
2385.43	0.849297956
2390.78	0.849131589
2396.15	0.848599217
2401.47	0.849131589
2406.85	0.848588126
2412.22	0.848721219
2417.57	0.848787765
2422.92	0.84873231
2428.28	0.848776674
2433.6	0.848798856
2438.98	0.848743401
2444.35	0.847900478
2449.68	0.8481223
2455.03	0.848233211
2460.38	0.847989206
2465.72	0.847101919
2471.1	0.847833931
2476.47	0.846658275
2481.83	0.846458635
2487.17	0.846591728
2492.53	0.846536273
2497.85	0.84671373
2503.25	0.846602819
2508.58	0.846503
2513.97	0.846569546
2519.3	0.846702639
2524.67	0.846669366
2529.98	0.846680457
2535.38	0.846591728
2540.72	0.846480817
2546.08	0.846525182
2551.43	0.846636093
2556.78	0.846325542
2562.12	0.845970627
2567.5	0.845959536
2572.87	0.845970627
2578.2	0.846148085
2583.58	0.846247904
2588.92	0.846425362
2594.25	0.845970627
2599.62	0.846292269
2605	0.846414271
2610.33	0.846059356
2615.7	0.844661878
2621.05	0.844872608
2626.38	0.844828244
2631.77	0.845038975
2637.1	0.844861517
2642.47	0.844894791
2647.82	0.845038975
2653.18	0.844972428
2658.5	0.844939155
2663.9	0.844850426
2669.25	0.844916973
2674.62	0.844928064
2679.95	0.84458424
2685.32	0.845050066
2690.63	0.844595331
2696.03	0.844606422
2701.38	0.84478388
2706.73	0.844983519
2712.08	0.844939155
2717.43	0.844606422
2722.77	0.844761698
2728.15	0.844828244
2733.5	0.844861517
2738.85	0.844928064
2744.22	0.844861517
2749.57	0.844905882
2754.9	0.843730226
2760.28	0.84296494
2765.65	0.843408584
2770.98	0.843319855
2776.37	0.842953849
2781.7	0.843009304
2787.03	0.843530586
2792.42	0.842876211
2797.77	0.842909484
2803.12	0.842787482
2808.47	0.842887302
2813.85	0.842099834
2819.15	0.842743118
2824.55	0.842044379
2829.9	0.842732027
2835.25	0.842343839
2840.6	0.842177472
2845.97	0.842632207
2851.28	0.842377112
2856.68	0.8427653
2862.02	0.843131306
2867.38	0.842144199
2872.73	0.842787482
2878.08	0.841678373
2883.43	0.841678373
2888.8	0.841900195
2894.17	0.841811466
2899.5	0.842022197
2904.87	0.841611826
2910.23	0.841367822
2915.55	0.841689464
2920.95	0.841866921
2926.3	0.841412187
2931.63	0.84043617
2937.02	0.841223638
2942.35	0.841811466
2947.68	0.841667282
2953.08	0.841988924
2958.43	0.841700555
2963.77	0.841190365
2969.12	0.841889104
2974.48	0.841966741
2979.8	0.841068363
2985.2	0.841268002
2990.55	0.841966741
2995.92	0.841933468
3001.27	0.841112727
3006.62	0.841223638
3011.93	0.840935269
3017.33	0.841057271
3022.67	0.841778193
3028.03	0.841744919
3033.38	0.840968543
3038.73	0.841079454
3044.07	0.841057271
3049.45	0.841101636
3054.8	0.841112727
3060.15	0.84104618
3065.53	0.841866921
3070.87	0.841168182
3076.2	0.841312367
3081.58	0.841800375
3086.93	0.841911286
3092.28	0.841112727
3097.65	0.840691265
3102.98	0.840214348
3108.33	0.839981435
3113.72	0.839937071
3119.07	0.840092346
3124.4	0.840979634
3129.77	0.840114528
3135.12	0.840214348
3140.45	0.840979634
3145.85	0.840513808
3151.2	0.84033635
3156.55	0.840147802
3161.9	0.840469443
3167.27	0.839970344
3172.58	0.839493427
3177.97	0.840169984
3183.32	0.84053599
3188.68	0.840192166
3194.03	0.839848342
3199.38	0.840846541
3204.72	0.839548882
3210.1	0.838883417
3215.47	0.838872326
3220.8	0.838872326
3226.17	0.840081255
3231.52	0.839471245
3236.85	0.83982616
3242.23	0.839382516
3247.6	0.839415789
3252.93	0.838805779
3258.3	0.838850143
3263.65	0.840070164
3268.98	0.838927781
3274.37	0.8400258
3279.73	0.839903797
3285.07	0.839648702
3290.42	0.838894508
3295.77	0.83881687
3301.1	0.839537791
3306.5	0.838861234
3311.85	0.83871705
3317.2	0.839382516
3322.55	0.840114528
3327.93	0.839914889
3333.23	0.838539593
3338.62	0.838705959
3343.97	0.838728141
3349.33	0.839227241
3354.67	0.839903797
3360.05	0.839149603
3365.37	0.838650504
3370.77	0.838473046
3376.1	0.838606139
3381.45	0.839848342
3386.82	0.838705959
3392.17	0.838539593
3397.5	0.838683777
3402.9	0.839393607
3408.23	0.837962856
3413.58	0.839094147
3418.95	0.838595048
3424.28	0.838994328
3429.63	0.838129222
3435.03	0.839149603
3440.38	0.837874127
3445.72	0.838639412
3451.07	0.83901651
3456.42	0.838339953
3461.75	0.837718852
3467.15	0.837718852
3472.5	0.837741034
3477.85	0.837474847
3483.2	0.837630123
3488.57	0.837874127
3493.88	0.837508121
3499.28	0.837674487
3504.62	0.837741034
3510	0.837574667
3515.33	0.837641214
3520.7	0.837674487
3526.02	0.837652305
3531.42	0.837563576
3536.77	0.837674487
3542.12	0.837563576
3547.47	0.837641214
3552.82	0.837896309
3558.15	0.837663396
3563.53	0.837541394
3568.9	0.837674487
3574.23	0.837485939
3579.6	0.837729943
3584.95	0.837663396
3590.28	0.83770776
3595.67	0.838162495
3601.02	0.838162495
3606.37	0.837630123
3611.72	0.837840854
3617.08	0.836920293
3620.35	0.837973947
3620.43	0.834491343
3620.48	0.832927498
3620.52	0.828258147
3620.55	0.828679608
3620.58	0.82546319
3620.62	0.822646052
3620.65	0.820660746
3620.68	0.819329814
3620.72	0.817189233
3620.75	0.815514477
3620.78	0.814516279
3620.82	0.812176057
3620.85	0.810956037
3620.9	0.809935656
3620.93	0.806419778
3620.97	0.806486325
3621	0.805177576
3621.03	0.803269907
3621.07	0.802615533
3621.1	0.801972249
3621.13	0.800630226
3621.18	0.799277113
3621.22	0.79793509
3621.25	0.797824179
3621.28	0.796149424
3621.32	0.794840674
3621.37	0.794519032
3621.4	0.793731565
3621.43	0.792212084
3621.48	0.790437509
3621.52	0.789716588
3621.55	0.789561312
3621.57	0.788341292
3621.6	0.788607478
3621.63	0.78750946
3621.67	0.787187818
3621.7	0.786267257
3621.73	0.78620071
3621.77	0.784936325
3621.8	0.784470499
3621.85	0.783405754
3621.9	0.783128477
3621.95	0.782562831
3622	0.781021169
3622.07	0.780644071
3622.12	0.778669856
3622.2	0.777327834
3622.27	0.777172558
3622.35	0.776662368
3622.43	0.77455506
3622.53	0.773468132
3622.63	0.772425569
3622.73	0.771660283
3622.85	0.771782285
3622.98	0.769608431
3623.12	0.767223845
3623.27	0.767234936
