HEADER	
'time'	'total volume'
UNITS	
'min'	'cm^3'
2144.93	1.406415532
2150.27	1.403090532
2155.65	1.432490532
2161	1.401165532
2166.37	1.435115532
2171.72	1.434590532
2177.07	1.410615532
2182.4	1.435815532
2187.78	1.420765532
2193.15	1.398015532
2198.48	1.413590532
2203.83	1.428815532
2209.22	1.422865532
2210.27	1.418840532
2210.35	1.450865532
2210.38	1.465390532
2210.42	1.455415532
2210.45	1.478340532
2210.5	1.545190532
2210.53	1.572140532
2210.57	1.581940532
2210.6	1.589465532
2210.65	1.603990532
2210.68	1.594365532
2210.72	1.597690532
2210.75	1.632165532
2210.78	1.622540532
2210.82	1.648615532
2210.85	1.675390532
2210.88	1.670315532
2210.93	1.685890532
2210.98	1.686240532
2211.02	1.701640532
2211.05	1.702340532
2211.08	1.716340532
2211.12	1.720540532
2211.15	1.728065532
2211.2	1.749590532
2211.23	1.752040532
2211.27	1.761140532
2211.3	1.794390532
2211.33	1.787215532
2211.38	1.787915532
2211.42	1.790190532
2211.45	1.819415532
2211.48	1.822040532
2211.53	1.823965532
2211.58	1.843915532
2211.62	1.835515532
2211.65	1.842515532
2211.68	1.831315532
2211.72	1.843040532
2211.77	1.859840532
2211.8	1.870340532
2211.85	1.868590532
2211.9	1.869990532
2211.93	1.863690532
2212	1.871740532
2212.07	1.907790532
2212.12	1.886090532
2212.18	1.891515532
2212.27	1.929840532
2212.35	1.923540532
2212.43	1.927565532
2212.52	1.930365532
2212.62	1.930015532
2212.73	1.936840532
2212.85	1.938940532
2212.97	1.964140532
2213.1	1.963440532
2213.25	1.962915532
2213.4	1.975865532
2213.58	1.976215532
2213.77	1.986715532
2213.95	2.015415532
2214.17	2.010165532
2214.4	2.019090532
2214.65	2.040790532
2214.92	2.036065532
2215.2	2.052690532
2215.52	2.045515532
2215.85	2.053390532
2216.22	2.068090532
2216.62	2.059515532
2217.03	2.075440532
2217.5	2.089440532
2218.02	2.088040532
2218.55	2.095215532
2219.13	2.092765532
2219.77	2.118665532
2220.43	2.120240532
2221.15	2.121115532
2221.95	2.122690532
2222.78	2.123565532
2223.68	2.131265532
2224.67	2.165215532
2225.73	2.151915532
2226.88	2.171690532
2228.13	2.168365532
2229.47	2.173265532
2230.93	2.175890532
2232.5	2.186215532
2234.17	2.190415532
2236	2.193740532
2237.97	2.195140532
2240.08	2.194790532
2242.37	2.217890532
2244.87	2.233465532
2247.55	2.229615532
2250.45	2.235915532
2253.58	2.242565532
2256.95	2.249390532
2260.6	2.265490532
2264.53	2.262165532
2268.78	2.264090532
2273.35	2.268815532
2278.33	2.284565532
2283.7	2.285440532
2289.05	2.298565532
2294.4	2.298390532
2299.77	2.304515532
2305.08	2.308715532
2310.45	2.315015532
2315.82	2.322365532
2321.18	2.329365532
2326.53	2.334090532
2331.88	2.332340532
2337.2	2.332515532
2342.6	2.338640532
2347.95	2.335840532
2353.3	2.359290532
2358.65	2.345990532
2364.02	2.366640532
2369.33	2.362615532
2374.73	2.371540532
2380.08	2.370140532
2385.43	2.377840532
2390.78	2.380465532
2396.15	2.388865532
2401.47	2.380465532
2406.85	2.389040532
2412.22	2.386940532
2417.57	2.385890532
2422.92	2.386765532
2428.28	2.386065532
2433.6	2.385715532
2438.98	2.386590532
2444.35	2.399890532
2449.68	2.396390532
2455.03	2.394640532
2460.38	2.398490532
2465.72	2.412490532
2471.1	2.400940532
2476.47	2.419490532
2481.83	2.422640532
2487.17	2.420540532
2492.53	2.421415532
2497.85	2.418615532
2503.25	2.420365532
2508.58	2.421940532
2513.97	2.420890532
2519.3	2.418790532
2524.67	2.419315532
2529.98	2.419140532
2535.38	2.420540532
2540.72	2.422290532
2546.08	2.421590532
2551.43	2.419840532
2556.78	2.424740532
2562.12	2.430340532
2567.5	2.430515532
2572.87	2.430340532
2578.2	2.427540532
2583.58	2.425965532
2588.92	2.423165532
2594.25	2.430340532
2599.62	2.425265532
2605	2.423340532
2610.33	2.428940532
2615.7	2.450990532
2621.05	2.447665532
2626.38	2.448365532
2631.77	2.445040532
2637.1	2.447840532
2642.47	2.447315532
2647.82	2.445040532
2653.18	2.446090532
2658.5	2.446615532
2663.9	2.448015532
2669.25	2.446965532
2674.62	2.446790532
2679.95	2.452215532
2685.32	2.444865532
2690.63	2.452040532
2696.03	2.451865532
2701.38	2.449065532
2706.73	2.445915532
2712.08	2.446615532
2717.43	2.451865532
2722.77	2.449415532
2728.15	2.448365532
2733.5	2.447840532
2738.85	2.446790532
2744.22	2.447840532
2749.57	2.447140532
2754.9	2.465690532
2760.28	2.477765532
2765.65	2.470765532
2770.98	2.472165532
2776.37	2.477940532
2781.7	2.477065532
2787.03	2.468840532
