HEADER	
'time'	'average water saturation'
UNITS	
'hour'	'none'
6.20E+01	6.72E-01
6.20E+01	6.72E-01
6.20E+01	6.73E-01
6.20E+01	6.73E-01
6.20E+01	6.74E-01
6.20E+01	6.75E-01
6.20E+01	6.75E-01
6.20E+01	6.76E-01
6.21E+01	6.76E-01
6.21E+01	6.77E-01
6.21E+01	6.77E-01
6.21E+01	6.77E-01
6.21E+01	6.78E-01
6.21E+01	6.78E-01
6.22E+01	6.78E-01
6.22E+01	6.78E-01
6.22E+01	6.79E-01
6.23E+01	6.79E-01
6.23E+01	6.79E-01
6.24E+01	6.79E-01
6.25E+01	6.80E-01
6.26E+01	6.80E-01
6.27E+01	6.80E-01
6.28E+01	6.80E-01
6.30E+01	6.81E-01
6.32E+01	6.81E-01
6.34E+01	6.81E-01
6.37E+01	6.81E-01
6.40E+01	6.81E-01
6.44E+01	6.82E-01
6.47E+01	6.82E-01
6.48E+01	6.82E-01
6.48E+01	6.82E-01
6.49E+01	6.82E-01
6.49E+01	6.82E-01
6.50E+01	6.82E-01
6.50E+01	6.82E-01
6.51E+01	6.82E-01
6.51E+01	6.82E-01
6.51E+01	6.82E-01
6.52E+01	6.82E-01
6.52E+01	6.82E-01
6.53E+01	6.82E-01
6.53E+01	6.82E-01
6.54E+01	6.82E-01
6.54E+01	6.82E-01
6.55E+01	6.82E-01
6.55E+01	6.82E-01
6.55E+01	6.82E-01
6.56E+01	6.82E-01
6.57E+01	6.82E-01
6.57E+01	6.82E-01
6.58E+01	6.82E-01
6.58E+01	6.82E-01
6.59E+01	6.82E-01
6.59E+01	6.82E-01
6.60E+01	6.82E-01
6.60E+01	6.82E-01
6.61E+01	6.82E-01
6.62E+01	6.82E-01
6.62E+01	6.82E-01
6.63E+01	6.82E-01
6.63E+01	6.82E-01
6.64E+01	6.82E-01
6.65E+01	6.82E-01
6.66E+01	6.82E-01
6.67E+01	6.82E-01
6.67E+01	6.82E-01
6.68E+01	6.82E-01
6.69E+01	6.82E-01
6.70E+01	6.82E-01
6.70E+01	6.82E-01
6.71E+01	6.82E-01
6.72E+01	6.82E-01
6.73E+01	6.82E-01
6.73E+01	6.82E-01
6.74E+01	6.82E-01
6.75E+01	6.82E-01
6.76E+01	6.83E-01
6.77E+01	6.83E-01
6.78E+01	6.83E-01
6.79E+01	6.83E-01
6.80E+01	6.83E-01
6.80E+01	6.83E-01
6.81E+01	6.83E-01
6.82E+01	6.83E-01
6.83E+01	6.83E-01
6.85E+01	6.83E-01
6.85E+01	6.83E-01
6.86E+01	6.83E-01
6.88E+01	6.83E-01
6.89E+01	6.83E-01
6.90E+01	6.83E-01
6.91E+01	6.83E-01
6.92E+01	6.83E-01
6.93E+01	6.83E-01
6.95E+01	6.83E-01
6.96E+01	6.83E-01
6.97E+01	6.83E-01
6.98E+01	6.83E-01
6.99E+01	6.83E-01
7.00E+01	6.83E-01
7.02E+01	6.83E-01
7.03E+01	6.83E-01
7.05E+01	6.83E-01
7.07E+01	6.83E-01
7.08E+01	6.83E-01
7.09E+01	6.83E-01
7.11E+01	6.83E-01
7.13E+01	6.83E-01
7.15E+01	6.83E-01
7.18E+01	6.83E-01
7.20E+01	6.83E-01
7.22E+01	6.83E-01
7.24E+01	6.83E-01
7.27E+01	6.83E-01
7.31E+01	6.84E-01
7.35E+01	6.84E-01
7.38E+01	6.84E-01
7.42E+01	6.84E-01
7.46E+01	6.84E-01
7.51E+01	6.84E-01
7.56E+01	6.84E-01
7.59E+01	6.84E-01
7.63E+01	6.84E-01
7.68E+01	6.84E-01
7.75E+01	6.84E-01
7.82E+01	6.84E-01
7.91E+01	6.84E-01
7.99E+01	6.84E-01
8.10E+01	6.84E-01
8.22E+01	6.85E-01
8.37E+01	6.85E-01
8.55E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.85E-01
8.60E+01	6.86E-01
8.60E+01	6.86E-01
8.60E+01	6.86E-01
8.60E+01	6.86E-01
8.60E+01	6.86E-01
8.60E+01	6.86E-01
8.60E+01	6.87E-01
8.60E+01	6.87E-01
8.60E+01	6.87E-01
8.60E+01	6.88E-01
8.60E+01	6.88E-01
8.60E+01	6.88E-01
8.60E+01	6.89E-01
8.60E+01	6.89E-01
8.60E+01	6.90E-01
8.60E+01	6.90E-01
8.60E+01	6.91E-01
8.60E+01	6.91E-01
8.60E+01	6.91E-01
8.60E+01	6.92E-01
8.60E+01	6.92E-01
8.60E+01	6.93E-01
8.60E+01	6.93E-01
8.60E+01	6.94E-01
8.60E+01	6.94E-01
8.60E+01	6.95E-01
8.60E+01	6.95E-01
8.60E+01	6.95E-01
8.60E+01	6.96E-01
8.61E+01	6.96E-01
8.61E+01	6.96E-01
8.61E+01	6.97E-01
8.61E+01	6.97E-01
8.61E+01	6.97E-01
8.61E+01	6.97E-01
8.62E+01	6.97E-01
8.62E+01	6.97E-01
8.62E+01	6.98E-01
8.63E+01	6.98E-01
8.64E+01	6.98E-01
8.64E+01	6.98E-01
8.65E+01	6.98E-01
8.66E+01	6.98E-01
8.67E+01	6.99E-01
8.69E+01	6.99E-01
8.71E+01	6.99E-01
8.73E+01	6.99E-01
8.75E+01	6.99E-01
8.77E+01	6.99E-01
8.79E+01	6.99E-01
8.80E+01	6.99E-01
8.81E+01	6.99E-01
8.81E+01	6.99E-01
8.82E+01	6.99E-01
8.82E+01	6.99E-01
8.82E+01	6.99E-01
8.82E+01	6.99E-01
8.83E+01	6.99E-01
8.83E+01	6.99E-01
8.84E+01	6.99E-01
8.84E+01	6.99E-01
8.84E+01	6.99E-01
8.84E+01	6.99E-01
8.85E+01	6.99E-01
8.85E+01	6.99E-01
8.85E+01	6.99E-01
8.85E+01	6.99E-01
8.86E+01	6.99E-01
8.86E+01	6.99E-01
8.86E+01	6.99E-01
8.86E+01	6.99E-01
8.86E+01	6.99E-01
8.87E+01	6.99E-01
8.87E+01	6.99E-01
8.87E+01	6.99E-01
8.87E+01	6.99E-01
8.87E+01	6.99E-01
8.87E+01	6.99E-01
8.88E+01	6.99E-01
8.88E+01	6.99E-01
8.88E+01	6.99E-01
8.88E+01	6.99E-01
8.89E+01	6.99E-01
8.89E+01	6.99E-01
8.89E+01	6.99E-01
8.89E+01	6.99E-01
8.90E+01	7.00E-01
8.90E+01	7.00E-01
8.90E+01	7.00E-01
8.90E+01	7.00E-01
8.91E+01	7.00E-01
8.91E+01	7.00E-01
8.91E+01	7.00E-01
8.91E+01	7.00E-01
8.92E+01	7.00E-01
8.92E+01	7.00E-01
8.92E+01	7.00E-01
8.93E+01	7.00E-01
8.93E+01	7.00E-01
8.93E+01	7.00E-01
8.94E+01	7.00E-01
8.94E+01	7.00E-01
8.94E+01	7.00E-01
8.95E+01	7.00E-01
8.95E+01	7.00E-01
8.96E+01	7.00E-01
8.96E+01	7.00E-01
8.97E+01	7.00E-01
8.97E+01	7.00E-01
8.98E+01	7.00E-01
8.99E+01	7.00E-01
8.99E+01	7.00E-01
9.00E+01	7.00E-01
9.00E+01	7.00E-01
9.01E+01	7.00E-01
9.01E+01	7.00E-01
9.02E+01	7.00E-01
9.03E+01	7.00E-01
9.03E+01	7.00E-01
9.04E+01	7.00E-01
9.04E+01	7.00E-01
