HEADER	
'time'	'average water saturation'
UNITS	
'second'	'none'
238200	0.699807909
238800	0.699843323
239400	0.699876536
240000	0.699907713
240600	0.699937004
241200	0.699964543
241800	0.699990451
242400	0.700014839
243000	0.700037814
243600	0.70005947
244200	0.700079897
244800	0.700099174
245400	0.700117371
246000	0.700134552
246600	0.700150775
247200	0.700166093
247800	0.700180558
248400	0.700194215
249000	0.70020711
249600	0.700219283
250200	0.700230774
250800	0.70024162
251400	0.700251854
252000	0.700261511
252600	0.700270622
253200	0.700279217
253800	0.700287323
254400	0.700294968
255000	0.700302176
255600	0.700308972
256200	0.700315379
256800	0.700321417
257400	0.700327108
258000	0.70033247
258600	0.700337521
259200	0.700342279
259800	0.700346759
260400	0.700350978
261000	0.700354949
261600	0.700358686
262200	0.700362203
262800	0.700365512
263400	0.700368624
264000	0.700371552
264600	0.700374305
265200	0.700376894
265800	0.700379328
266400	0.700381616
267000	0.700383767
267600	0.70038579
268200	0.700387691
268800	0.700389479
269400	0.700391159
270000	0.700392739
270600	0.700394225
271200	0.700395622
271800	0.700396935
272400	0.70039817
273000	0.700399332
273600	0.700400425
274200	0.700401453
274800	0.70040242
275400	0.70040333
276000	0.700404186
276600	0.700404992
277200	0.700405751
277800	0.700406465
278400	0.700407137
279000	0.70040777
279600	0.700408366
280200	0.700408927
280800	0.700409455
281400	0.700409953
282000	0.700410422
282600	0.700410864
283200	0.700411281
283800	0.700411673
284400	0.700412043
285000	0.700412391
285600	0.70041272
286200	0.700413029
286800	0.700413321
287400	0.700413597
288000	0.700413856
288600	0.700414101
289200	0.700414332
289800	0.70041455
290400	0.700414755
291000	0.700414949
291600	0.700415132
292200	0.700415304
292800	0.700415467
293400	0.700415621
294000	0.700415766
294600	0.700415903
295200	0.700416032
295800	0.700416154
296400	0.700416269
297000	0.700416378
297600	0.70041648
298200	0.700416577
298800	0.700416669
299400	0.700416755
300000	0.700416836
300600	0.700416913
301200	0.700416986
301800	0.700417055
302400	0.70041712
303000	0.700417181
303600	0.700417239
304200	0.700417294
304800	0.700417345
305400	0.700417394
306000	0.70041744
306600	0.700417484
307200	0.700417525
307800	0.700417564
308400	0.700417601
309000	0.700417636
309600	0.700417668
309602.3438	0.702226649
309604.6875	0.70388948
309609.375	0.706419749
309618.75	0.709226155
309637.5	0.711948612
309675	0.715024566
309750	0.717303038
309900	0.718330576
310200	0.718888371
310800	0.719413653
311400	0.719767163
312000	0.720030911
312600	0.720238731
313200	0.720408948
313800	0.720552852
314400	0.720677404
315000	0.72078708
315600	0.720885103
316200	0.720973667
316800	0.721054312
317400	0.721128167
318000	0.721196087
318600	0.721258746
319200	0.721316761
319800	0.721370611
320400	0.721420689
321000	0.721467311
321600	0.721510739
322200	0.721551201
322800	0.7215889
323400	0.72162402
324000	0.72165673
324600	0.721687183
325200	0.721715525
325800	0.721741888
326400	0.721766399
327000	0.721789176
327600	0.721810329
328200	0.721829963
328800	0.721848177
329400	0.721865063
330000	0.721880709
330600	0.721895199
331200	0.721908612
331800	0.72192102
332400	0.721932494
333000	0.721943098
333600	0.721952895
334200	0.72196194
334800	0.721970289
335400	0.72197799
336000	0.721985093
336600	0.72199164
337200	0.721997673
337800	0.722003232
338400	0.722008352
339000	0.722013068
339600	0.722017411
340200	0.72202141
340800	0.722025093
341400	0.722028485
342000	0.72203161
342600	0.722034489
343200	0.722037142
343800	0.722039588
344400	0.722041842
345000	0.722043921
345600	0.722045837
346200	0.722047605
346800	0.722049236
347400	0.72205074
348000	0.722052129
348600	0.72205341
349200	0.722054594
349800	0.722055686
350400	0.722056695
351000	0.722057627
351600	0.722058488
352200	0.722059284
352800	0.72206002
353400	0.722060699
354000	0.722061328
354600	0.722061909
355200	0.722062446
355800	0.722062944
356400	0.722063403
357000	0.722063829
357600	0.722064223
358200	0.722064587
358800	0.722064925
359400	0.722065237
360000	0.722065527
360600	0.722065795
361200	0.722066043
361800	0.722066273
362400	0.722066486
363000	0.722066683
363600	0.722066866
364200	0.722067036
364800	0.722067193
365400	0.722067339
366000	0.722067475
366600	0.7220676
367200	0.722067717
367800	0.722067825
368400	0.722067925
369000	0.722068018
369600	0.722068105
370200	0.722068185
370800	0.72206826
371400	0.722068329
372000	0.722068394
372600	0.722068454
373200	0.722068509
373800	0.722068561
374400	0.722068609
375000	0.722068654
375600	0.722068696
376200	0.722068734
376800	0.72206877
377400	0.722068804
378000	0.722068835
378600	0.722068864
379200	0.722068891
379800	0.722068917
380400	0.72206894
381000	0.722068962
381600	0.722068982
382200	0.722069001
382800	0.722069019
383400	0.722069036
384000	0.722069051
384600	0.722069066
385200	0.722069079
385800	0.722069092
386400	0.722069103
387000	0.722069114
387600	0.722069125
388200	0.722069134
388800	0.722069143
389400	0.722069151
390000	0.722069159
390600	0.722069166
391200	0.722069173
391800	0.722069179
392400	0.722069185
393000	0.722069191
393600	0.722069196
394200	0.722069201
394800	0.722069206
395400	0.72206921
396000	0.722069214
