HEADER	
'time'	'total volume'
UNITS	
's'	'cm^3'
54169.7	13.89306
54171.23	13.90943
54172.97	13.92797
54174.9	13.94846
54176.95	13.96996
54179.18	13.99325
54181.52	14.01753
54183.85	14.04156
54185.75	14.06103
54187.49	14.07882
54189.2	14.09615
54190.9	14.11337
54192.52	14.12967
54194.14	14.14582
54195.77	14.16209
54197.33	14.17751
54199.08	14.19478
54201.17	14.21521
54203.36	14.2366
54205.72	14.25933
54208.25	14.28365
54210.62	14.3063
54212.72	14.32617
54214.53	14.34323
54216.25	14.35944
54217.98	14.37556
54219.72	14.39173
54221.38	14.40714
54223.06	14.42262
54224.77	14.43824
54226.4	14.45313
54228.27	14.47007
54230.5	14.49019
54232.86	14.51129
54235.4	14.53382
54238.14	14.55795
54240.62	14.57971
54242.81	14.59881
54244.72	14.61533
54246.56	14.6312
54248.42	14.64709
54250.28	14.66302
54252.07	14.6782
54253.9	14.69361
54255.74	14.70904
54257.5	14.7238
54259.58	14.74101
54262.06	14.76145
54264.67	14.7828
54267.48	14.80565
54270.45	14.82958
54273.08	14.85062
54275.39	14.86897
54277.43	14.88511
54279.42	14.90081
54281.46	14.91669
54283.49	14.93251
54285.45	14.94764
54287.47	14.96319
54289.47	14.97848
54291.42	14.99335
54293.77	15.01106
54296.58	15.03215
54299.53	15.05405
54302.72	15.07756
54305.82	15.10023
54308.64	15.12064
54311.08	15.13824
54313.3	15.15415
54315.49	15.16981
54317.76	15.18584
54320	15.2016
54322.18	15.21686
54324.45	15.23268
54326.65	15.24786
54328.87	15.2631
54331.53	15.28125
54334.73	15.30284
54338.12	15.32551
54341.79	15.34984
54345.08	15.37149
54348.12	15.39128
54350.72	15.40817
54353.18	15.42397
54355.65	15.43977
54358.21	15.45605
54360.71	15.47179
54363.19	15.48739
54365.79	15.50353
54368.23	15.51863
54370.86	15.53476
54374.02	15.55395
54377.8	15.57673
54381.78	15.60043
54385.82	15.62423
54389.39	15.64511
54392.65	15.66403
54395.49	15.68037
54398.26	15.6962
54401.11	15.71237
54404.05	15.72891
54406.87	15.74469
54409.8	15.76091
54412.76	15.77719
54415.56	15.79244
54418.89	15.81048
54422.9	15.8319
54427.45	15.85597
54432.25	15.88101
54436.48	15.90288
54440.44	15.92314
54443.9	15.94072
54447.11	15.95685
54450.33	15.97296
54453.73	15.98978
54457.11	16.00638
54460.44	16.02258
54463.98	16.03964
54467.32	16.05561
54470.75	16.07184
54474.87	16.09111
54479.81	16.11393
54485.36	16.13919
54490.66	16.16304
54495.36	16.18396
54499.77	16.20335
54503.61	16.22009
54507.37	16.23638
54511.28	16.25312
54515.4	16.27057
54519.38	16.28724
54523.52	16.30442
54527.8	16.32197
54531.73	16.33793
54536.31	16.35629
54541.8	16.37802
54548.4	16.40366
54555.28	16.42999
54561.01	16.45164
54566.48	16.47201
54571.3	16.48981
54575.87	16.50647
54580.55	16.52335
54585.57	16.54126
54590.59	16.55896
54595.59	16.57634
54601.03	16.59497
54606.08	16.61206
54611.28	16.62943
54617.53	16.64995
54625.02	16.67413
54633.87	16.70208
54641.27	16.72509
54648.15	16.74613
54654.55	16.76546
54660.33	16.78268
54666.21	16.79998
54672.5	16.81821
54679.17	16.83724
54685.6	16.85529
54692.59	16.87457
54699.72	16.89393
54706.2	16.91121
54713.98	16.93155
54723.31	16.95543
54734.51	16.98337
54744.71	17.00828
54753.83	17.03011
54762.71	17.05099
54770.55	17.06911
54778.49	17.08717
54786.94	17.10604
54796.27	17.12644
54805.53	17.14626
54815.03	17.16613
54825.74	17.18801
54835.32	17.20712
54845.65	17.22722
54858.04	17.25068
54872.92	17.27797
54888.83	17.30624
54902.47	17.32982
54915.97	17.35255
54928.34	17.37292
54940.22	17.39203
54953.22	17.4124
54967.8	17.43455
54983.64	17.45785
54998.84	17.47952
55016.4	17.5036
55035.18	17.52839
55051.5	17.54915
55071.08	17.57308
55094.58	17.60056
55122.77	17.63195
55149.36	17.66022
55174.99	17.6863
55201.95	17.71257
55225.7	17.73486
55251.61	17.75816
55282.22	17.78426
55318.79	17.81355
55359.47	17.84405
55399.51	17.87214
55447.57	17.90328
55505.24	17.93755
55558.21	17.96658
55621.78	17.99823
55695.94	18.03191
55784.93	18.06848
55891.73	18.10774
56019.88	18.14931
56173.66	18.19259
56358.19	18.23709
56579.64	18.28257
56845.37	18.32865
57164.25	18.37458
57546.91	18.41987
58006.09	18.46419
58557.12	18.50724
59218.34	18.54881
60011.82	18.58868
60963.99	18.62667
62106.59	18.66262
63477.72	18.6964
65123.06	18.72792
67097.48	18.75722
69466.78	18.78439
72000	18.80732
72000.1	18.80733
72000.22	18.80843
72000.22	18.80843
72000.22	18.80845
72000.22	18.80846
72000.23	18.80847
72000.23	18.80849
72000.23	18.80851
72000.23	18.80854
72000.24	18.80857
72000.24	18.80861
72000.24	18.80865
72000.25	18.8087
72000.26	18.80877
72000.27	18.80884
72000.28	18.80894
72000.29	18.80905
72000.3	18.80918
72000.32	18.80934
72000.34	18.80953
72000.37	18.80976
72000.4	18.81003
72000.43	18.81036
72000.47	18.81075
72000.53	18.81123
72000.59	18.81179
72000.66	18.81247
72000.75	18.81328
72000.86	18.81426
72000.99	18.81542
72001.14	18.81682
72001.33	18.81849
72001.55	18.82048
72001.82	18.82286
72002.14	18.82571
72002.53	18.8291
72002.99	18.83314
72003.54	18.83794
72004.21	18.84365
72005.01	18.85042
72005.96	18.85844
72007.11	18.86793
72008.49	18.87913
72010.15	18.89233
72012.14	18.90784
72014.52	18.92605
