# This autogenerated file contains thermodynamical properties of H2.
# The data has been obtained by querying the NIST Chemistry WebBook https://doi.org/10.18434/T4D303.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 90.0, max temperature = 100.0, #temperature sampling points = 21
# min pressure = 6000000.0, max pressure = 26000000.0, #pressure sampling points = 21
#
# temperature [°C],     pressure [Pa],   density [kg/m3],  viscosity [Pa.s],   enthalpy [J/kg]
 9.55000000000e+01, 9.00000000000e+06, 5.65853355884e+00, 1.03679347730e-05, 5.00019776390e+06
 9.55000000000e+01, 1.00000000000e+07, 6.25635035383e+00, 1.03791635344e-05, 5.00645487676e+06
 9.55000000000e+01, 1.10000000000e+07, 6.84825035722e+00, 1.03912134708e-05, 5.01276070864e+06
 9.55000000000e+01, 1.20000000000e+07, 7.43430427605e+00, 1.04040588051e-05, 5.01911479292e+06
 9.55000000000e+01, 1.30000000000e+07, 8.01458271946e+00, 1.04176744839e-05, 5.02551652222e+06
 9.55000000000e+01, 1.40000000000e+07, 8.58915624731e+00, 1.04320361635e-05, 5.03196517240e+06
 9.55000000000e+01, 1.50000000000e+07, 9.15809538955e+00, 1.04471201980e-05, 5.03845992373e+06
 9.55000000000e+01, 1.60000000000e+07, 9.72147064262e+00, 1.04629036261e-05, 5.04499987927e+06
 9.55000000000e+01, 1.70000000000e+07, 1.02793524484e+01, 1.04793641579e-05, 5.05158408100e+06
 9.55000000000e+01, 1.80000000000e+07, 1.08318111602e+01, 1.04964801612e-05, 5.05821152371e+06
 9.55000000000e+01, 1.90000000000e+07, 1.13789169993e+01, 1.05142306487e-05, 5.06488116718e+06
 9.55000000000e+01, 2.00000000000e+07, 1.19207400057e+01, 1.05325952630e-05, 5.07159194658e+06
 9.55000000000e+01, 2.10000000000e+07, 1.24573499842e+01, 1.05515542634e-05, 5.07834278145e+06
 9.55000000000e+01, 2.20000000000e+07, 1.29888164497e+01, 1.05710885105e-05, 5.08513258335e+06
 9.55000000000e+01, 2.30000000000e+07, 1.35152085710e+01, 1.05911794527e-05, 5.09196026246e+06
 9.55000000000e+01, 2.40000000000e+07, 1.40365951166e+01, 1.06118091109e-05, 5.09882473306e+06
 9.55000000000e+01, 2.50000000000e+07, 1.45530444015e+01, 1.06329600636e-05, 5.10572491815e+06
 9.55000000000e+01, 2.60000000000e+07, 1.50646242371e+01, 1.06546154329e-05, 5.11265975337e+06
 9.60000000000e+01, 6.00000000000e+06, 3.82380643600e+00, 1.03489866839e-05, 4.98899451138e+06
 9.60000000000e+01, 7.00000000000e+06, 4.43900934481e+00, 1.03575600249e-05, 4.99511171003e+06
 9.60000000000e+01, 8.00000000000e+06, 5.04809646955e+00, 1.03670348630e-05, 5.00127768069e+06
 9.60000000000e+01, 9.00000000000e+06, 5.65113937677e+00, 1.03773832539e-05, 5.00749256097e+06
 9.60000000000e+01, 1.00000000000e+07, 6.24820912097e+00, 1.03885780150e-05, 5.01375625471e+06
 9.60000000000e+01, 1.10000000000e+07, 6.83937643342e+00, 1.04005927111e-05, 5.02006846718e+06
 9.60000000000e+01, 1.20000000000e+07, 7.42471185408e+00, 1.04134016404e-05, 5.02642873607e+06
 9.60000000000e+01, 1.30000000000e+07, 8.00428581742e+00, 1.04269798214e-05, 5.03283645876e+06
 9.60000000000e+01, 1.40000000000e+07, 8.57816870139e+00, 1.04413029806e-05, 5.03929091626e+06
 9.60000000000e+01, 1.50000000000e+07, 9.14643084722e+00, 1.04563475390e-05, 5.04579129423e+06
 9.60000000000e+01, 1.60000000000e+07, 9.70914255639e+00, 1.04720905998e-05, 5.05233670130e+06
 9.60000000000e+01, 1.70000000000e+07, 1.02663740703e+01, 1.04885099349e-05, 5.05892618511e+06
 9.60000000000e+01, 1.80000000000e+07, 1.08181955367e+01, 1.05055839717e-05, 5.06555874616e+06
 9.60000000000e+01, 1.90000000000e+07, 1.13646769678e+01, 1.05232917795e-05, 5.07223334989e+06
 9.60000000000e+01, 2.00000000000e+07, 1.19058881904e+01, 1.05416130556e-05, 5.07894893708e+06
 9.60000000000e+01, 2.10000000000e+07, 1.24418987942e+01, 1.05605281110e-05, 5.08570443279e+06
 9.60000000000e+01, 2.20000000000e+07, 1.29727780762e+01, 1.05800178565e-05, 5.09249875399e+06
 9.60000000000e+01, 2.30000000000e+07, 1.34985949869e+01, 1.06000637877e-05, 5.09933081611e+06
 9.60000000000e+01, 2.40000000000e+07, 1.40194180751e+01, 1.06206479706e-05, 5.10619953851e+06
 9.60000000000e+01, 2.50000000000e+07, 1.45353154363e+01, 1.06417530273e-05, 5.11310384915e+06
 9.60000000000e+01, 2.60000000000e+07, 1.50463546628e+01, 1.06633621207e-05, 5.12004268842e+06
 9.65000000000e+01, 6.00000000000e+06, 3.81875465285e+00, 1.03585255691e-05, 4.99626844704e+06
 9.65000000000e+01, 7.00000000000e+06, 4.43316857500e+00, 1.03670692132e-05, 5.00239282402e+06
 9.65000000000e+01, 8.00000000000e+06, 5.04148147764e+00, 1.03765128784e-05, 5.00856576534e+06
 9.65000000000e+01, 9.00000000000e+06, 5.64376478175e+00, 1.03868287031e-05, 5.01478741042e+06
 9.65000000000e+01, 1.00000000000e+07, 6.24008938981e+00, 1.03979895848e-05, 5.02105766592e+06
 9.65000000000e+01, 1.10000000000e+07, 6.83052587384e+00, 1.04099691656e-05, 5.02737624073e+06
 9.65000000000e+01, 1.20000000000e+07, 7.41514460703e+00, 1.04227418182e-05, 5.03374267681e+06
 9.65000000000e+01, 1.30000000000e+07, 7.99401584967e+00, 1.04362826334e-05, 5.04015637626e+06
 9.65000000000e+01, 1.40000000000e+07, 8.56720979834e+00, 1.04505674070e-05, 5.04661662522e+06
 9.65000000000e+01, 1.50000000000e+07, 9.13479660614e+00, 1.04655726268e-05, 5.05312261471e+06
 9.65000000000e+01, 1.60000000000e+07, 9.69684638027e+00, 1.04812754602e-05, 5.05967345889e+06
 9.65000000000e+01, 1.70000000000e+07, 1.02534291624e+01, 1.04976537407e-05, 5.06626821103e+06
 9.65000000000e+01, 1.80000000000e+07, 1.08046148958e+01, 1.05146859549e-05, 5.07290587729e+06
 9.65000000000e+01, 1.90000000000e+07, 1.13504733839e+01, 1.05323512287e-05, 5.07958542877e+06
 9.65000000000e+01, 2.00000000000e+07, 1.18910742417e+01, 1.05506293136e-05, 5.08630581182e+06
 9.65000000000e+01, 2.10000000000e+07, 1.24264868443e+01, 1.05695005725e-05, 5.09306595698e+06
 9.65000000000e+01, 2.20000000000e+07, 1.29567802725e+01, 1.05889459656e-05, 5.09986478662e+06
 9.65000000000e+01, 2.30000000000e+07, 1.34820232586e+01, 1.06089470358e-05, 5.10670122137e+06
 9.65000000000e+01, 2.40000000000e+07, 1.40022841332e+01, 1.06294858944e-05, 5.11357418568e+06
 9.65000000000e+01, 2.50000000000e+07, 1.45176307733e+01, 1.06505452061e-05, 5.12048261241e+06
 9.65000000000e+01, 2.60000000000e+07, 1.50281305530e+01, 1.06721081750e-05, 5.12742544670e+06
 9.70000000000e+01, 6.00000000000e+06, 3.81371634335e+00, 1.03680610929e-05, 5.00354249601e+06
 9.70000000000e+01, 7.00000000000e+06, 4.42734334264e+00, 1.03765751462e-05, 5.00967402959e+06
 9.70000000000e+01, 8.00000000000e+06, 5.03488403465e+00, 1.03859877499e-05, 5.01585392075e+06
 9.70000000000e+01, 9.00000000000e+06, 5.63640969487e+00, 1.03962711245e-05, 5.02208231070e+06
 9.70000000000e+01, 1.00000000000e+07, 6.23199107388e+00, 1.04073982471e-05, 5.02835910893e+06
 9.70000000000e+01, 1.10000000000e+07, 6.82169858468e+00, 1.04193428367e-05, 5.03468402790e+06
 9.70000000000e+01, 1.20000000000e+07, 7.40560243410e+00, 1.04320793405e-05, 5.04105661380e+06
 9.70000000000e+01, 1.30000000000e+07, 7.98377270865e+00, 1.04455829211e-05, 5.04747627346e+06
 9.70000000000e+01, 1.40000000000e+07, 8.55627942405e+00, 1.04598294433e-05, 5.05394229807e+06
 9.70000000000e+01, 1.50000000000e+07, 9.12319254592e+00, 1.04747954613e-05, 5.06045388400e+06
 9.70000000000e+01, 1.60000000000e+07, 9.68458198789e+00, 1.04904582066e-05, 5.06701015092e+06
 9.70000000000e+01, 1.70000000000e+07, 1.02405175926e+01, 1.05067955740e-05, 5.07361015768e+06
 9.70000000000e+01, 1.80000000000e+07, 1.07910690996e+01, 1.05237861089e-05, 5.08025291609e+06
 9.70000000000e+01, 1.90000000000e+07, 1.13363061046e+01, 1.05414089937e-05, 5.08693740283e+06
 9.70000000000e+01, 2.00000000000e+07, 1.18762980116e+01, 1.05596440337e-05, 5.09366256984e+06
 9.70000000000e+01, 2.10000000000e+07, 1.24111139820e+01, 1.05784716437e-05, 5.10042735311e+06
 9.70000000000e+01, 2.20000000000e+07, 1.29408228810e+01, 1.05978728330e-05, 5.10723068034e+06
 9.70000000000e+01, 2.30000000000e+07, 1.34654932243e+01, 1.06178291916e-05, 5.11407147738e+06
 9.70000000000e+01, 2.40000000000e+07, 1.39851931250e+01, 1.06383228758e-05, 5.12094867373e+06
 9.70000000000e+01, 2.50000000000e+07, 1.44999902426e+01, 1.06593365932e-05, 5.12786120713e+06
 9.70000000000e+01, 2.60000000000e+07, 1.50099517338e+01, 1.06808535885e-05, 5.13480802743e+06
 9.75000000000e+01, 6.00000000000e+06, 3.80869145307e+00, 1.03775932605e-05, 5.01081665654e+06
 9.75000000000e+01, 7.00000000000e+06, 4.42153358500e+00, 1.03860778289e-05, 5.01695532505e+06
 9.75000000000e+01, 8.00000000000e+06, 5.02830406984e+00, 1.03954594818e-05, 5.02314214531e+06
 9.75000000000e+01, 9.00000000000e+06, 5.62907403761e+00, 1.04057105217e-05, 5.02937726031e+06
 9.75000000000e+01, 1.00000000000e+07, 6.22391408714e+00, 1.04168040048e-05, 5.03566058229e+06
 9.75000000000e+01, 1.10000000000e+07, 6.81289447268e+00, 1.04287137270e-05, 5.04199182730e+06
 9.75000000000e+01, 1.20000000000e+07, 7.39608523501e+00, 1.04414142094e-05, 5.04837054573e+06
 9.75000000000e+01, 1.30000000000e+07, 7.97355628732e+00, 1.04548806859e-05, 5.05479614908e+06
 9.75000000000e+01, 1.40000000000e+07, 8.54537746503e+00, 1.04690890901e-05, 5.06126793360e+06
 9.75000000000e+01, 1.50000000000e+07, 9.11161854686e+00, 1.04840160426e-05, 5.06778510096e+06
 9.75000000000e+01, 1.60000000000e+07, 9.67234925354e+00, 1.04996388384e-05, 5.07434677628e+06
 9.75000000000e+01, 1.70000000000e+07, 1.02276392294e+01, 1.05159354334e-05, 5.08095202400e+06
 9.75000000000e+01, 1.80000000000e+07, 1.07775580113e+01, 1.05328844316e-05, 5.08759986151e+06
 9.75000000000e+01, 1.90000000000e+07, 1.13221749877e+01, 1.05504650716e-05, 5.09428927110e+06
 9.75000000000e+01, 2.00000000000e+07, 1.18615593528e+01, 1.05686572126e-05, 5.10101921020e+06
 9.75000000000e+01, 2.10000000000e+07, 1.23957800550e+01, 1.05874413205e-05, 5.10778862026e+06
 9.75000000000e+01, 2.20000000000e+07, 1.29249057452e+01, 1.06067984538e-05, 5.11459643429e+06
 9.75000000000e+01, 2.30000000000e+07, 1.34490047232e+01, 1.06267102497e-05, 5.12144158331e+06
 9.75000000000e+01, 2.40000000000e+07, 1.39681448855e+01, 1.06471589089e-05, 5.12832300185e+06
 9.75000000000e+01, 2.50000000000e+07, 1.44823936751e+01, 1.06681271817e-05, 5.13523963251e+06
 9.75000000000e+01, 2.60000000000e+07, 1.49918180326e+01, 1.06895983536e-05, 5.14219042984e+06
 9.80000000000e+01, 6.00000000000e+06, 3.80367992785e+00, 1.03871220774e-05, 5.01809092687e+06
 9.80000000000e+01, 7.00000000000e+06, 4.41573923972e+00, 1.03955772661e-05, 5.02423670875e+06
 9.80000000000e+01, 8.00000000000e+06, 5.02174151286e+00, 1.04049280784e-05, 5.03043043745e+06
 9.80000000000e+01, 9.00000000000e+06, 5.62175773190e+00, 1.04151468984e-05, 5.03667225772e+06
 9.80000000000e+01, 1.00000000000e+07, 6.21585834405e+00, 1.04262068613e-05, 5.04296208456e+06
 9.80000000000e+01, 1.10000000000e+07, 6.80411344507e+00, 1.04380818390e-05, 5.04929963757e+06
 9.80000000000e+01, 1.20000000000e+07, 7.38659291003e+00, 1.04507464266e-05, 5.05568447129e+06
 9.80000000000e+01, 1.30000000000e+07, 7.96336647927e+00, 1.04641759289e-05, 5.06211600189e+06
 9.80000000000e+01, 1.40000000000e+07, 8.53450380840e+00, 1.04783463481e-05, 5.06859353063e+06
 9.80000000000e+01, 1.50000000000e+07, 9.10007448986e+00, 1.04932343706e-05, 5.07511626443e+06
 9.80000000000e+01, 1.60000000000e+07, 9.66014805219e+00, 1.05088173548e-05, 5.08168333389e+06
 9.80000000000e+01, 1.70000000000e+07, 1.02147939422e+01, 1.05250733175e-05, 5.08829380895e+06
 9.80000000000e+01, 1.80000000000e+07, 1.07640814946e+01, 1.05419809211e-05, 5.09494671257e+06
 9.80000000000e+01, 1.90000000000e+07, 1.13080798919e+01, 1.05595194600e-05, 5.10164103261e+06
 9.80000000000e+01, 2.00000000000e+07, 1.18468581188e+01, 1.05776688468e-05, 5.10837573198e+06
 9.80000000000e+01, 2.10000000000e+07, 1.23804849123e+01, 1.05964095988e-05, 5.11514975754e+06
 9.80000000000e+01, 2.20000000000e+07, 1.29090287094e+01, 1.06157228236e-05, 5.12196204759e+06
 9.80000000000e+01, 2.30000000000e+07, 1.34325575951e+01, 1.06355902046e-05, 5.12881153830e+06
 9.80000000000e+01, 2.40000000000e+07, 1.39511392504e+01, 1.06559939875e-05, 5.13569716921e+06
 9.80000000000e+01, 2.50000000000e+07, 1.44648409027e+01, 1.06769169649e-05, 5.14261788776e+06
 9.80000000000e+01, 2.60000000000e+07, 1.49737292775e+01, 1.06983424629e-05, 5.14957265316e+06
 9.85000000000e+01, 6.00000000000e+06, 3.79868171382e+00, 1.03966475489e-05, 5.02536530527e+06
 9.85000000000e+01, 7.00000000000e+06, 4.40996024474e+00, 1.04050734625e-05, 5.03151817904e+06
 9.85000000000e+01, 8.00000000000e+06, 5.01519629373e+00, 1.04143935440e-05, 5.03771879560e+06
 9.85000000000e+01, 9.00000000000e+06, 5.61446070008e+00, 1.04245802584e-05, 5.04396730146e+06
 9.85000000000e+01, 1.00000000000e+07, 6.20782375952e+00, 1.04356068195e-05, 5.05026361433e+06
 9.85000000000e+01, 1.10000000000e+07, 6.79535540959e+00, 1.04474471753e-05, 5.05660745735e+06
 9.85000000000e+01, 1.20000000000e+07, 7.37712535999e+00, 1.04600759941e-05, 5.06299838919e+06
 9.85000000000e+01, 1.30000000000e+07, 7.95320317863e+00, 1.04734686515e-05, 5.06943583064e+06
 9.85000000000e+01, 1.40000000000e+07, 8.52365834188e+00, 1.04876012179e-05, 5.07591908796e+06
 9.85000000000e+01, 1.50000000000e+07, 9.08856025649e+00, 1.05024504454e-05, 5.08244737330e+06
 9.85000000000e+01, 1.60000000000e+07, 9.64797825948e+00, 1.05179937554e-05, 5.08901982266e+06
 9.85000000000e+01, 1.70000000000e+07, 1.02019816009e+01, 1.05342092252e-05, 5.09563551148e+06
 9.85000000000e+01, 1.80000000000e+07, 1.07506394141e+01, 1.05510755754e-05, 5.10229346827e+06
 9.85000000000e+01, 1.90000000000e+07, 1.12940206764e+01, 1.05685721560e-05, 5.10899268639e+06
 9.85000000000e+01, 2.00000000000e+07, 1.18321941642e+01, 1.05866789331e-05, 5.11573213425e+06
 9.85000000000e+01, 2.10000000000e+07, 1.23652284035e+01, 1.06053764748e-05, 5.12251076406e+06
 9.85000000000e+01, 2.20000000000e+07, 1.28931916186e+01, 1.06246459374e-05, 5.12932751939e+06
 9.85000000000e+01, 2.30000000000e+07, 1.34161516807e+01, 1.06444690511e-05, 5.13618134155e+06
 9.85000000000e+01, 2.40000000000e+07, 1.39341760564e+01, 1.06648281056e-05, 5.14307117504e+06
 9.85000000000e+01, 2.50000000000e+07, 1.44473317581e+01, 1.06857059362e-05, 5.14999597212e+06
 9.85000000000e+01, 2.60000000000e+07, 1.49556852974e+01, 1.07070859090e-05, 5.15695469665e+06
 9.90000000000e+01, 6.00000000000e+06, 3.79369675741e+00, 1.04061696802e-05, 5.03263979002e+06
 9.90000000000e+01, 7.00000000000e+06, 4.40419653836e+00, 1.04145664230e-05, 5.03879973429e+06
 9.90000000000e+01, 8.00000000000e+06, 5.00866834287e+00, 1.04238558828e-05, 5.04500721822e+06
 9.90000000000e+01, 9.00000000000e+06, 5.60718286491e+00, 1.04340106053e-05, 5.05126239004e+06
 9.90000000000e+01, 1.00000000000e+07, 6.19981024894e+00, 1.04450038827e-05, 5.05756517020e+06
 9.90000000000e+01, 1.10000000000e+07, 6.78662027447e+00, 1.04568097384e-05, 5.06391528530e+06
 9.90000000000e+01, 1.20000000000e+07, 7.36768248623e+00, 1.04694029139e-05, 5.07031229815e+06
 9.90000000000e+01, 1.30000000000e+07, 7.94306628013e+00, 1.04827588551e-05, 5.07675563414e+06
 9.90000000000e+01, 1.40000000000e+07, 8.51284095380e+00, 1.04968537003e-05, 5.08324460445e+06
 9.90000000000e+01, 1.50000000000e+07, 9.07707572895e+00, 1.05116642671e-05, 5.08977842645e+06
 9.90000000000e+01, 1.60000000000e+07, 9.63583975173e+00, 1.05271680394e-05, 5.09635624152e+06
 9.90000000000e+01, 1.70000000000e+07, 1.01892020762e+01, 1.05433431551e-05, 5.10297713058e+06
 9.90000000000e+01, 1.80000000000e+07, 1.07372316350e+01, 1.05601683926e-05, 5.10964012763e+06
 9.90000000000e+01, 1.90000000000e+07, 1.12799972013e+01, 1.05776231572e-05, 5.11634423153e+06
 9.90000000000e+01, 2.00000000000e+07, 1.18175673439e+01, 1.05956874682e-05, 5.12308841611e+06
 9.90000000000e+01, 2.10000000000e+07, 1.23500103788e+01, 1.06143419445e-05, 5.12987163896e+06
 9.90000000000e+01, 2.20000000000e+07, 1.28773943187e+01, 1.06335677909e-05, 5.13669284886e+06
 9.90000000000e+01, 2.30000000000e+07, 1.33997868217e+01, 1.06533467838e-05, 5.14355099223e+06
 9.90000000000e+01, 2.40000000000e+07, 1.39172551408e+01, 1.06736612573e-05, 5.15044501853e+06
 9.90000000000e+01, 2.50000000000e+07, 1.44298660749e+01, 1.06944940888e-05, 5.15737388482e+06
 9.90000000000e+01, 2.60000000000e+07, 1.49376859222e+01, 1.07158286847e-05, 5.16433655957e+06
 9.95000000000e+01, 6.00000000000e+06, 3.78872500534e+00, 1.04156884767e-05, 5.03991437944e+06
 9.95000000000e+01, 7.00000000000e+06, 4.39844805922e+00, 1.04240561524e-05, 5.04608137289e+06
 9.95000000000e+01, 8.00000000000e+06, 5.00215759106e+00, 1.04333150991e-05, 5.05229570376e+06
 9.95000000000e+01, 9.00000000000e+06, 5.59992414958e+00, 1.04434379430e-05, 5.05855752201e+06
 9.95000000000e+01, 1.00000000000e+07, 6.19181772812e+00, 1.04543980540e-05, 5.06486675077e+06
 9.95000000000e+01, 1.10000000000e+07, 6.77790794844e+00, 1.04661695310e-05, 5.07122312011e+06
 9.95000000000e+01, 1.20000000000e+07, 7.35826419063e+00, 1.04787271879e-05, 5.07762619692e+06
 9.95000000000e+01, 1.30000000000e+07, 7.93295567904e+00, 1.04920465410e-05, 5.08407541116e+06
 9.95000000000e+01, 1.40000000000e+07, 8.50205153311e+00, 1.05061037960e-05, 5.09057007894e+06
 9.95000000000e+01, 1.50000000000e+07, 9.06562079007e+00, 1.05208758356e-05, 5.09710942280e+06
 9.95000000000e+01, 1.60000000000e+07, 9.62373240588e+00, 1.05363402064e-05, 5.10369258944e+06
 9.95000000000e+01, 1.70000000000e+07, 1.01764552393e+01, 1.05524751061e-05, 5.11031866524e+06
 9.95000000000e+01, 1.80000000000e+07, 1.07238580233e+01, 1.05692593707e-05, 5.11698668968e+06
 9.95000000000e+01, 1.90000000000e+07, 1.12660093274e+01, 1.05866724610e-05, 5.12369566708e+06
 9.95000000000e+01, 2.00000000000e+07, 1.18029775138e+01, 1.06046944489e-05, 5.13044457668e+06
 9.95000000000e+01, 2.10000000000e+07, 1.23348306896e+01, 1.06233060040e-05, 5.13723238137e+06
 9.95000000000e+01, 2.20000000000e+07, 1.28616366564e+01, 1.06424883793e-05, 5.14405803516e+06
 9.95000000000e+01, 2.30000000000e+07, 1.33834628605e+01, 1.06622233975e-05, 5.15092048956e+06
 9.95000000000e+01, 2.40000000000e+07, 1.39003763421e+01, 1.06824934368e-05, 5.15781869893e+06
 9.95000000000e+01, 2.50000000000e+07, 1.44124436875e+01, 1.07032814163e-05, 5.16475162512e+06
 9.95000000000e+01, 2.60000000000e+07, 1.49197309827e+01, 1.07245707827e-05, 5.17171824121e+06
 1.00000000000e+02, 6.00000000000e+06, 3.78376640463e+00, 1.04252039436e-05, 5.04718907183e+06
 1.00000000000e+02, 7.00000000000e+06, 4.39271474629e+00, 1.04335426554e-05, 5.05336309324e+06
 1.00000000000e+02, 8.00000000000e+06, 4.99566396945e+00, 1.04427711971e-05, 5.05958425072e+06
 1.00000000000e+02, 9.00000000000e+06, 5.59268447769e+00, 1.04528622751e-05, 5.06585269594e+06
 1.00000000000e+02, 1.00000000000e+07, 6.18384611335e+00, 1.04637893366e-05, 5.07216835467e+06
 1.00000000000e+02, 1.10000000000e+07, 6.76921834073e+00, 1.04755265555e-05, 5.07853096046e+06
 1.00000000000e+02, 1.20000000000e+07, 7.34887037560e+00, 1.04880488180e-05, 5.08494008426e+06
 1.00000000000e+02, 1.30000000000e+07, 7.92287127121e+00, 1.05013317105e-05, 5.09139516054e+06
 1.00000000000e+02, 1.40000000000e+07, 8.49128996931e+00, 1.05153515057e-05, 5.09789551030e+06
 1.00000000000e+02, 1.50000000000e+07, 9.05419532328e+00, 1.05300851512e-05, 5.10444036124e+06
 1.00000000000e+02, 1.60000000000e+07, 9.61165609957e+00, 1.05455102557e-05, 5.11102886538e+06
 1.00000000000e+02, 1.70000000000e+07, 1.01637409624e+01, 1.05616050768e-05, 5.11766011448e+06
 1.00000000000e+02, 1.80000000000e+07, 1.07105184456e+01, 1.05783485080e-05, 5.12433315349e+06
 1.00000000000e+02, 1.90000000000e+07, 1.12520569163e+01, 1.05957200649e-05, 5.13104699214e+06
 1.00000000000e+02, 2.00000000000e+07, 1.17884245307e+01, 1.06136998721e-05, 5.13780061506e+06
 1.00000000000e+02, 2.10000000000e+07, 1.23196891877e+01, 1.06322686494e-05, 5.14459299045e+06
 1.00000000000e+02, 2.20000000000e+07, 1.28459184792e+01, 1.06514076982e-05, 5.15142307750e+06
 1.00000000000e+02, 2.30000000000e+07, 1.33671796402e+01, 1.06710988871e-05, 5.15828983274e+06
 1.00000000000e+02, 2.40000000000e+07, 1.38835394993e+01, 1.06913246381e-05, 5.16519221548e+06
 1.00000000000e+02, 2.50000000000e+07, 1.43950644313e+01, 1.07120679122e-05, 5.17212919230e+06
 1.00000000000e+02, 2.60000000000e+07, 1.49018203105e+01, 1.07333121958e-05, 5.17909974085e+06
